,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url 
451,8482794,chronicles of aunt minervy annthe,,,,,new york :,"charles scribner's sons; new york : charles scribner's sons, 1899 (new york : trow directory, printing and bookbinding company); trow directory, printing and bookbinding company1848-1908; 1851-1928; charles scribner's sons; frost, a. b. (arthur burdett); harris, joel chandler; harris, joel chandler, 1848-1908; ku klux klan (19th century); trow's printing and bookbinding company",1899,1899,,,,monographic,,eng,text,print; unmediated; volume,"ix, 210, pages, 32 unnumbered leaves of plates : illustrations ; 21 cm",fiction; juvenile fiction; juvenile works; novel; text,,african americans; courage; freedmen; household employees; husband and wife; kindness; legislative bodies; plantation life; prejudicesku klux klan (19th century),,georgiaunited states new york new york,juvenile,,99004922,ocm00272365,
452,5795603,chronicles of the stimpcett family and others,,,,,boston,"d. lothrop and company1821-1904; d. lothrop & company; diaz, abby morton; sweeney, morgan j",1882; c1882,1882,,,,monographic,,eng,text,print,256 p. : ill. ; 22 cm,juvenile fiction; novel,,adventure stories; children; conduct of life; elephants; families; monkeys; pets; students; widows,,united states massachusetts boston,juvenile,,20023142,385258; ocm00385258,
453,8374087,chums; chums: a story for youngstersa tale for the youngsters,,chums: a story for youngsters,,,"new york, n.y. :","e.p. dutton and co. 1854-1925; furniss, harry; severne, harleigh",1878; 1883; [between 1878 and 1883?],1878; 1883,,,,monographic,,eng,text,print; unmediated; volume,"312 pages, 7 leaves of plates : illustrations ; 20 cm",fiction; text,,,,,juvenile,,,ocn950012965,
454,8282237,cinderella,,,,,new york,mcloughlin brosmcloughlin bros,189u; [189-?],189u,,,,monographic,,eng,text,print; unmediated; volume,10 unnumbered pages : illustrations ; 20 cm,text,,children's stories; folklore,,,juvenile,,,ocm35453321,
455,9156608,cinderella; cinderella. vocal scorean operetta for schools and classes,cinderella. vocal score,,,,london,"novello1840-1906; jacobi, g; jacobi, georges; wensley, shapcott",1898; ©1898,1898,,,tonic sol-fa ed,monographic,,eng,notated music,print; unmediated; volume,1 vocal score (70 pages) ; 26 cm,juvenile; notated music; vocal scores with piano,,operas,,,juvenile,,,17237200; ocm17237200,
456,5954589,cinderella,,,,,london,"lane1845-1915; crane, walter",1897; [1897],1897,,,,monographic,,eng,text,print,8 p. illus. 27 cm,,,nursery rhymes,,,juvenile,,,ocm23945316,
457,1021960,"cinderella; cinderella, or, the little glass slipper; little glass slipper",cinderella,little glass slipper,,,new york,mcloughlin bros,1880; 1880?⁾,1880,,,,monographic,,eng,text,print,"10⁾ p., 26⁾ p. of plates : col. ill. ; 26 cm",,,specimens; toy and movable books,,,juvenile,,,20767487,
458,9050435,"cinderella; cinderella, or, the little glass slipper; little glass slippera fairy tale",,cinderella; little glass slipper,,,london :,"printed and sold by dean and munday, threadneedle street(legendary character); cinderella",1828; [1828?],1828,,,,monographic,,eng,text,print; unmediated; volume,34 pages : illustrations ; 14 cm,fiction; juvenile fiction; juvenile works; specimens; text,,"chapbooks; chapbooks, english; fairy tales(legendary character) cinderella",,,juvenile,,,on1013974735,
459,8863334,circuit ridera tale of the heroic agethe,,,,,new york :,"j.b. ford & company1836-1922; 1837-1902; eggleston, edward; j.b. ford and company; karst, john",1874,1874,,,,monographic,,eng,text,print; unmediated; volume,"332 pages, 10 unnumbered pages : illustrations ; 19 cm",fiction; juvenile fiction; juvenile literature-new york (state)-new york-1874; juvenile works; novel; publishers' advertisements-new york (state)-new york-1874; publishers' cloth bindings (binding); text,,brothers; christian life; circuit riders; sick; students; teachers; widows,,,juvenile,,06037566,ocm07143832,
460,7896536,city cries and the london sights,,,,,new york,printed and sold by mahlon day,1834; [1834],1834,,,,monographic,,eng,text,print,[8] p. : ill. ; 8 cm,specimens,,chapbooks; cries; miniature books,,england; london,juvenile,,,ocm37211819,
461,1093022,city sights for little folks,,,,,philadelphia,h.c. peck & t. bliss,1845; [approximately 1845],1845,,,,monographic,,eng,text,print; unmediated; volume,191 pages : illustrations ; 80 mm,juvenile literature; juvenile works; text,,cities and towns; occupations,,united states,juvenile,,,ocm15068755,
462,638356,"class catalogue and author index of the osterhout free library, wilkes-barre, pa1889",,,,,"wilkes-barre, pa","[press of r. baur & son]osterhout free library (wilkesbarre, pa.)",1889,,,,,monographic,,eng,text,print,"1 p. l, [iii]-xii p., 1 l., 434, xvi p. 24 cm",,,classified catalogs (dewey decimal),,,,,03023520,12288064,
463,638374,"class catalogue and author index of the osterhout free library, wilkes-barre, pafirst supplement, 1889-1895",,,,,"wilkes-barre, pa","press of r. baur & sonosterhout free library (wilkesbarre, pa.)",1895,,,,,monographic,,eng,text,print,"vi, 457 p. ; 24 cm",,,classified catalogs (dewey decimal),,,,,z 03023520,12631974,
464,630745,"classification and subject index, for cataloguing and arranging the books and pamphlets of a librarya",,,,,"amherst, mass","1851-1931; brick row shop; dewey, melvil; new york",1876,,,,,monographic,,eng,text,print,"42, [1] p. : 25 cm",,,"classification, decimal",,,,,,05747872,
465,7742471,claudiaa tale,,,,,new york :,t. nelson and sons1821-1893; a. l. o. e; thomas nelson & sons,1872,1872,,,,monographic,,eng,text,print; unmediated; volume,359 pages : illustrations ; 16 cm,juvenile fiction; text,,children's stories; deception; english literature; friendship; nuns; young women,19th century,,juvenile,,,ocn885035457,
466,998235,clauss primer,,,,,"fort wayne, ind. :; fremont, ohio :","the archer printing company; the clauss shear co.archer printing company; clauss shear company (fremont, ohio); manz engraving co",1887; 1919; [between 1887 and 1919],1887; 1919,[between 1887 and 1919],,,monographic,,eng,text,print; unmediated; volume,[16] pages : color illustrations ; 22 cm,catalogs; text,,alphabet books; children's poetry; scissors and shears,,,,,,ocm18690873,
467,8235569,clocks of rondaine and other storiesthe,,,,,new york,"charles scribner's sons; new york : charles scribner's sons, 1892 (new york : j.j. little & co.)1834-1902; 1848-1936; 1850-1941; 1854-1931; beard, daniel carter; blashfield, edwin howland; charles scribner's sons; j.j. little & co; rogers, w. a. (william allen); stockton, frank r; stockton, frank richard, 1834-1902",1892,,,,,monographic,,eng,text,print; unmediated; volume,"x, 174, [16] pages : illustrations ; 22 cm",children's stories-1892; juvenile fiction; novel; publishers' catalogues-1892; text,,children; children's stories; conduct of life,,united states new york new york,juvenile,,08015533,ocm02674998,
468,4363914,clouded intellectthe,,,,,new york,r. carter and brothers,1866,,,,,monographic,,eng,text,print,125 p. : ill. ; 16 cm,,,,,,juvenile,,,ocm15464410,
469,1559929,clover,,,,,boston,"roberts brothers1835-1905; coolidge, susan; mcdermot, jessie",1888,,,,,monographic,,eng,text,print,304 p. incl. front. plates. 18 cm,,,,,,juvenile,,04016485,00647382,
470,7789228,"cobb's juvenile reader no. 2; juvenile reader no. 2containing interesting, moral, and instructive reading lessons, composed of words of one, two and three syllables, designed for the use of small children, and, in connexion with no. 1, to accompany the spelling-book in families and schools",,juvenile reader no. 2,,,"erie, pa","o. spafford1800-1864; cobb, lyman","1841; 1841, c1831",1841,,1831,,monographic,,eng,text,print,"viii, 142 p. : ill. ; 15 cm",,,readers (elementary),,,,,,ocn870650986,
471,1040807,"cobwebs to catch fliesor, dialogues in short sentences : adapted to children from the age of three to eight years",,,,,boston; new york,c. s. francis & co; j.h francis1744-1813; lovechild; mrs,1851,,,,new ed.,monographic,,eng,text,print,120 p. : ill. ; 15 cm,,,children's poetry,,,juvenile,,,06439939,
472,4644050,cock robin,cock robin,,,,new york],copyrighted 1888 by mcloughlin bro's new-yorkmcloughlin bros,1888; [1888?],1888,,,,monographic,,eng,text,print,[16] p. : col. ill. ; 28 cm,juvenile poetry; juvenile works; poetry,,birds; children's poetry; funeral rites and ceremonies; picture books for children; weddings,,united states new york new york,juvenile,,,ocn191235011,
473,7896557,cock robin; life and death of cock robin,,life and death of cock robin,,,london,"printed and sold by j.t. wood, 278, strand",1858; 1874; [between 1858 and 1874],1858; 1874,,,,monographic,,eng,text,print,8 p. : ill. (woodcuts) ; 11 cm,juvenile poetry; juvenile works; poetry; specimens,,birds; chapbooks,,,juvenile,,,ocm30682345,
474,7896552,cock robin,,,,,[london?] :,[publisher not identified],18uu; [between 1800 and 1899],18uu,,,,monographic,,eng,text,print; unmediated; volume,8 unnumbered pages : illustrations (woodcuts) ; 13 cm,juvenile poetry; juvenile works; poetry; specimens; text,,"birds; chapbooks; chapbooks, english; nursery rhymes",,,juvenile,,,ocn953876827,
475,8841299,cock robin; cock robin's death & burial,cock robin,,,,london,f. warne,1875; [approximately 1875],1875,,,,monographic,,eng,text,print; unmediated; volume,8 unnumbered leaves : color illustrations ; 24 cm,text,,cock robin (fictitious character); nursery rhymes,,,juvenile,,,ocm40973278,
476,7793712,chicken licken; cocky locky and henny penny; remarkable story of henny penny,chicken licken,remarkable story of henny penny,,,new york,mcloughlin bros,1850; 1869; [between 1850 and 1869],1850; 1869,,,,monographic,,eng,text,print,8 leaves : col. ill. ; 27 cm,juvenile fiction,,chickens; children's stories,,,juvenile,,,ocm14524626,
477,7712466,collection of hymns for the use of the methodist episcopal churchprincipally from the collection of the rev. john wesleya,,,,,new york,"j. emory and b. waugh for the methodist episcopal church1703-1791; methodist episcopal church; wesley, john",1831,,,,rev. and corr. /,monographic,,eng,text,print,543 p. ; 13 cm,hymns,,"hymns, englishmethodist episcopal church",,,,,,32378086; ocm32378086,
478,1036597,colton and fitch's introductory school geographyillustrated by twenty maps and numerous engravings,,,,,new york,"sheldon and co1827-1901; colton, g. woolworth (george woolworth); fitch, george w. (george william)",1873,,,,rev. ed.,monographic,,eng,text,print,"98 p. : ill., maps (some col.) ; 22 cm",,,geography; textbooks,1800-1870,,,,,12032134,
479,7682554,come lasses and lads,,,,,london,"george routledge & sons1846-1886; caldecott, randolph",1884; [1884],1884,,,,monographic,,eng,text,print,"22, [2] p. : chiefly ill. (some col.) ; 21 x 24 cm",,,"nursery rhymes; songs, english",,,juvenile,,15002184,5434988; ocm05434988,
480,7896571,comic adventures of old mother hubbard and her dog; old mother hubbardthe,old mother hubbard,,,,york,"printed by james kendrew1768-1826; martin, sarah catherine",1820; [ca. 1820?],1820,,,,monographic,,eng,text,print,16 p. illus. 10 cm,specimens,,chapbooks; nursery rhymes,,,juvenile,,26024416,ocm06971398,
481,1030161,comic tragedies,,,,,boston,"roberts brothers1832-1888; alcott, louisa may",1893,,,,,monographic,,eng,text,print,"2 p. l., 7⁾-317 p. : ill., front., plates ; 18 cm",,,,,,,,12030101,05346367,
482,7896563,"adventures of timothy dump, and his dog toby; comical adventures of tim dump & his dog; tim dump & his dogthe",,"adventures of timothy dump, and his dog toby; tim dump & his dog",,,new-york :,[j.s. horton?],184u; [between 1840 and 1849?],184u,,,horton's edition,monographic,,eng,text,print; unmediated; volume,8 unnumbered leaves : color illustrations ; 20 cm,specimens; text,,chapbooks,,,juvenile,,,ocm78627553,
483,7893458,burns' poems and songs; complete poetical works of robert burns; poemsthe,poems,burns' poems and songs,,,london :,"printed for scott, webster and geary1756-1805; 1759-1796; burns, robert; currie, james",1837,1837,,,new edition,monographic,,eng,text,print; unmediated; volume,"xxiv, 60, 564 pages, 1 unnumbered leaf of plates : 1 illustration ; 14 cm",poetry; text; texts,,"songs, scotsburns, robert 1759-1796",,scotland,,,,ocn557511214,
484,1109264,complete works of robert burns; works. 1877,works. 1877,,,,new york,"thomas y. crowell1759-1796; 1830?-1867; burns, robert; smith, alexander",1877; [1877?],1877,,,,monographic,,eng,text,print,"lxii, 636 p. : front. ; 19 cm",,,"burns, robert 1759-1796",,,,,,24499972,
485,1032882,complete works of shakespearethe,,,,,philadelphia,"carson & simpson1564-1616; 1794-1878; 1816-1878; 1822-1888; 1828-1887; bryant, william cullen; chappel, alonzo; darley, felix octavius carr; duyckinck, evert a. (evert augustus); shakespeare, william",1890,,,,,monographic,,eng,text,print,3 v. : 100 pl. ; 31 cm,,,,,,,,,12118442,
486,8957155,concertand other storiesthe,,,,,boston :,"d. lothrop & co.loring, laurie",1875; [1875],1875,,,,monographic,,eng,text,print; unmediated; volume,pages 181-205 : illustrations ; 16 cm,text,,,,,,,,ocm81780768,
487,9047078,condemned as a nihilista story of escape from siberia,,,,,new york,"charles scribner's sons1832-1902; 1863-1935; charles scribner's sons; henty, g. a. (george alfred); paget, walter","1899; 1899, ©1892",1899,,1892,,monographic,,eng,text,print; unmediated; volume,"332, 32 pages, [9] leaves of plates (1 double) : illustrations, map ; 19 cm",fiction; juvenile fiction; juvenile works; text,,conduct of life; escapes; friendship; nihilism; prisoners; revolutionaries; youth,,russia (federation); siberia; siberia (russia),juvenile,,,ocm43965509,
488,470932,"congo, or, jasper's experience in command; jasper's experience in command",,jasper's experience in command,,,new york,"harper & brothers1803-1879; abbott, jacob",1857; c1857,1857,,,,monographic,,eng,text,print,160 p. : ill. ; 17 cm,,,,,,,,,16688565,
489,6909579,"connecticut almanac, for the year of our lord; connecticut almanac, for the year of our lord ... (new haven, conn.)calculated for the meridian of new-haventhe","connecticut almanac, for the year of our lord ... (new haven, conn.)",,,,new-haven,sydney's press for john babcock and sonamerican almanac collection (library of congress),18uu,18uu,,,,serial,annual,eng,text,print,v. ; 20 cm,,,"almanacs, american",,connecticut,,,2003205904,ocm52343389,
490,8590956,contes des fées,,,,,paris :,"bernardin-béchet, éditeur, 31, quai des grands-augustins, 311650 or 1651-1705; 1835?-1909; aulnoy, (marie-catherine); desandré, jules; guerrier de haupt, marie; madame d'",1877,1877,,,,monographic,,eng,text,print; unmediated; volume,"iv, 295 pages, 11 unnumbered leaves of plates : illustrations ; 18 cm",text,,"children's stories, french; fairy tales",,france,,,,ocn958370757,
