id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
MSS_1002_B003_F42_I01,Statement by Western State School and Hospital Staff During Strike,,,,,"April 21, 1975",,,,,,A statement by the staff of Western State School and Hospital regarding their working conditions. This statement cites a fear for residents and other problems caused by understaffing.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, folder 42, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F45_I01,Letter from Robert Matesic to Anna Belle Calloway,,,,,"January 7, 1976",,,,,,A letter from ACC-PARC President Robert Matesic to Deputy Secretary of the Department of Public Welfare Anna Belle Calloway. Matesic informs Calloway of ACC-PARC's recommendations for improving the situation at Western State School and Hospital following the release of reports on incidents at the institution.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, folder 45, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F48_I01,Western State School and Hospital Liaison Committee Meeting Minutes (2),,,,,"September 25, 1975",,,,,,"Minutes from the Western State School and Hospital Liaison Committee September 25, 1975, meeting. In this meeting, the committee questioned Dr. Craig Mulvihill, WSSH's dentist, about the quality of dental care provided at the institution.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 48, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F48_I02,Western State School and Hospital Liaison Committee Meeting Minutes (3),,,,,"April 24, 1975",,,,,,"Minutes from the Western State School and Hospital Liaison Committee April 24, 1975, meeting following a disturbance at the school caused by a resident.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 48, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I01,Letter from Frank S. Beal to Roger E. Buchanan,,,,,"April 23, 1975",,,,,,"A letter from Secretary Frank Beal to Robert Buchanan and the rest of the Right to Education Committee. Beal responds to the committee's concerns regarding the construction of classroom ""units"" at Ebensburg State School, which they worry will provide permanent, and unsatisfactory education to students who would benefit from an integrated classroom setting.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I02,Letter from Harry Herman to Frank Beal,,,,,"April 17, 1975",,,,,,"A letter from Harry Herman, superintendent of Ebensburg State School and Hospital, to Frank Beal regarding the proposed modular education units at Ebensburg. Herman states that the units are for the education of students who are possible candidates for community placement.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I03,Letter from Robert Buchanan to Judge Alexander Barbieri,,,,,"April 21, 1975",,,,,,A letter from Roger Buchanan to Judge Alexander Barbieri clarifying PARC's views on a variety of subjects as they relate to the residents of Pennsylvania state schools.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I04,Letter from Roger Buchanan to F. John Hagele,,,,,"April 21, 1975",,,,,,"A letter from Roger Buchanan to F. John Hagele of Pepper, Hamilton & Scheetz regarding the Pennsylvania Department of Education's failure to ensure education for all citizens with developmental and intellectual disabilities.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I05,Demountable Classrooms Planned for White Haven and Hamburg State Schools and Hospitals Memo,,,,,"April 17, 1975",,,,,,A memo from Roger Buchanan to PARC Chapter Executives and the Right to Education Committee members. Buchanan views the creation of these classrooms as an expansion of institutionalization and Pennsylvania's failure to educate students with developmental and intellectual disabilities.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 5",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I06,Letter from Roger Buchanan to Frank S. Beal,,,,,"April 4, 1975",,,,,,"A letter from Roger Buchanan on behalf of PARC's Right to Education Committee to Frank S Beal regarding the planned modular education units for Ebensburg State School and Hospital. While PARC applauds superintendent Herman on attempts to increase educational programs for individuals over 21 years of age, PARC is concerned that these units will be permanent rather than transitional.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 6",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I07,Letter from Bob Nelkin to Joe McKenna,,,,,"March 21, 1975",,,,,,"A letter from Bob Nelkin to Joe McKenna, a supervisor at Western State School and Hospital, objecting to the punishment of Howard P. Howard was punished for truancy by being placed in a wing with severely disabled individuals.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 7",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I08,Letter to Joseph McKenna Regarding Kim V.,,,,,"January 14, 1975",,,,,,"A letter from Mrs. M. to Joseph McKenna, a supervisor at Western State School and Hospital, regarding the health and rehabilitation of Kim V., her daughter.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 8",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I09,Letter from Virginia Thornburgh to Donald Carroll Regarding Education at Western State School and Hospital,,,,,"October 8, 1974",,,,,,"A letter from Virginia Thornburgh to Donald M. Carroll, the Commissioner for Basic Education for the Pennsylvania Department of Education, expressing concern over the removal of the Department of Public Welfare staff from Western State School and Hospital and the need to reinstate an educational program at Intermediate Unit #1 at WSSH.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 9",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F52_I10,Immediate Needs for Intermediate Unit 1 at Western State School and Hospital,,,,,"November 5, 1974",,,,,,A list of needs at Western State School and Hospital's Intermediate Unit #1 for the 1974-1975 school year to provide adequate educational services for the residents of I.U. #1.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 52, Item 10",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F54_I01,"Pittsburgh Magazine ""Behind the Walls"" Article",,,,,October 1975,,,,,,"A scan of the cover page for the October 1975 edition of the Pittsburgh Magazine with a feature story titled ""Behind the Walls"" on the life of residents, accidents, and death at Western State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, folder 54, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F60_I01,"""Fund Hike Sought: Retarded Facilities Hit"" Article",,,,,1974-11-19,,,,,,"A scan of the ""Fund Hike Sought: Retarded Facilities Hit"" article in the Beaver County Times newspaper. The article discusses PARC's request to increase funding for state schools and hospitals by $12.6 million to improve conditions and staffing.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, folder 60, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F61_I01,Letter from ACLU Pittsburgh to Aldo Colautti Regarding Howard P.,,,,,"August 2, 1978",,,,,,"A letter from the ACLU Pittsburgh to Aldo Colautti, secretary of the Department of Public Welfare. The ACLU condemns the treatment of Howard P., who was placed in solitary confinement at Western State School and Hospital for over one month after breaking the leg of another resident.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 61, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F61_I02,"""Understanding Death at State Institutions"" Letter",,,,,"November 15, 1974",,,,,,"A letter sent to state legislators informing them of a seminar titled ""Understanding Death at State Institutions"" at Western State School and Hospital. The seminar, sponsored by both ACC-PARC and WSSH Parent's Group, aimed to educate legislators about the conditions that led to deaths at state institutions.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 61, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B003_F61_I03,Deaths at State School Letter,,,,,"January 13, 1975",,,,,,"A letter from Deputy Secretary for Mental Retardation Stanley Meyers to L. Steuart Brown of PARC regarding the deaths at state institutions between July 1, 1973, and June 30, 1974.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 3, Folder 61, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
