,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
2683,9998504662406236,"chant de Robin & Marion : chansons et motets au temps de Adam de la Halle (1240-1287) = The world of Robin & Marion : songs and motets from the time of Adam de la Halle (1240-1287): songs and motets from the time of Adam de la Halle (1240-1287), Le",Vocal music. Selections,Chant de Robin et Marion|||World of Robin and Marion|||World of Robin & Marion,"Adam, de La Halle, approximately 1235-approximately 1288","Bernatchez, Claude (conductor, instrumentalist)|||Anonymus (Musical group) (performer)","[Montréal, Québec] :","Groupe Analekta, Inc.,",[2006?],2006,,,,monographic,fro,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (57 minutes),Art music|||Motets|||Songs|||Songs and music|||performed music|||sg-mo,,"Maid Marian (Legendary character)|||Motets|||Songs, French|||(Legendary character) Robin Hood",500-1400,,,,,1140360989,
2684,9998504664206236,Tempus festorum : musique médiévale au temps de la Nativité = Medieval music for the Nativity season,,Medieval music for the Nativity season,,"Bernatchez, Claude (conductor)|||Anonymus (Musical group) (performer)","[Montréal, Québec] :","Groupe Analekta, Inc.,",[2005?],2005,,,,monographic,lat,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (62 minutes),Christmas music|||performed music,,Christmas music|||Instrumental music|||Vocal music,500-1400,,,,,1140355052,
2685,9998504897706236,Fair Copies: Reproducing the English Lyric from Tottel to Shakespeare,,,"Zarnowiecki, Matthew","Zarnowiecki, Matthew (http://id.loc.gov/vocabulary/relators/aut)",Toronto :,"University of Toronto Press,",[2016],2016,,2014,,monographic,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (248 p.),Electronic books|||dictionary|||government publication|||text,"In the latter half of the sixteenth century, English poets and printers experimented widely with a new literary format, the printed collection of lyric poetry. They not only investigated the possibilities of working with a new medium, but also wrote metaphors of human reproduction directly into their works. In Fair Copies, Matthew Zarnowiecki argues that poetic production was re-envisioned during this period, which was rife with models of copying and imitation, to include reproduction as one of its inherent attributes.Tracing the development of the English lyric during this crucial period, Fair Copies incorporates a diverse range of cultural productions and reproductions – from key poetic texts by Shakespeare, Sidney, Spenser, Gascoigne, and Tottel to legal breviaries, visual representations of song, midwives’ manuals, and commonplace books. Also included are fifteen facsimile reproductions of poems in early printed books, with explanations and discussions of their importance. Calling upon these diverse sources, and examining lyric poems in their earliest manuscript and printed contexts, Zarnowiecki develops a new, reproductively centred method of reading early modern English lyric poetry.","English poetry|||Criticism, Textual|||Manuscripts|||Lyric poetry|||History and criticism|||Transmission of texts|||History|||Printing|||Early printed books|||Intellectual life","Early modern, 1500-1700|||16th century",England|||e-uk---,specialized,1-4426-6747-8,,872601453|||870181162,
2686,9998505582006236,Manuscript verse collectors and the politics of anti-courtly love poetry,,,"Eckhardt, Joshua.",,Oxford,Oxford University Press,2009,,,,,monographic,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (317 p.),Electronic books|||bibliography|||text,"This book reappraises the work of early-seventeenth-century collectors of English Renaissance poetry in manuscript. The verse miscellanies, or poetry anthologies, of these collectors have long attracted the attention of literary editors looking for texts by individual, major authors, and they have more recently interested historians for their poems on affairs of state, called verse libels. By contrast, this book investigates the relationships that the compilers of miscellaniesestablished between such presumably literary and political texts. It focuses on two of the most popular, and least prin","Love poetry, English|||History and criticism|||English poetry|||Manuscripts, English|||Collectors and collecting|||Politics and literature|||History","Early modern, 1500-1700|||17th century",England,,1-282-26753-1|||0-19-156974-7|||9786612267536,,466422457,
2687,9998505759406236,Flights of fancy : early Italian music on original instruments,,,,Icarus Ensemble (1991- ) (performer),[Switzerland] :,"Claves Records,",1999.,1999,,,,monographic,zxx,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (58 minutes),Chamber music|||ct-sn-tc|||performed music,,Chamber music,17th century,Italy,,,,906203315,
2688,9998505945806236,"Italian cornetto : virtuoso music from Italian 16th century for cornett, organ and harpsichord, The",,Italian 16th century cornetto,,"Sherwin, Doron David, 1962- (instrumentalist)|||Marcon, Andrea (instrumentalist)",[Germany] :,"Arts Productions Ltd.,",2006.,2006,,,,monographic,zxx,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (62 minutes),Canzonas (Instrumental music)|||Galliards (Music)|||Pavans (Music)|||Toccatas|||performed music|||tc-cz-pv-df,,Cornett music|||Cornett and continuo music|||Instrumental music|||Toccatas|||Pavans,16th century,Italy|||e-it---,,,,1144786071,
2689,9998506825806236,"dance in the garden of mirth : medieval instrumental music, A",,,,Dufay Collective (performer),"Colchester, Essex, England :","Chandos,",1994.,1994,,,,monographic,zxx|||eng|||ger|||fre,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (61 minutes),Dance music|||performed music,,Instrumental music|||Music|||Dance music,500-1400,,,,,811240445,
2690,9998506835406236,"Johnny, cock thy beaver : popular music-making in 17th-century England",,,,Dufay Collective (performer),"Colchester, Essex, England :","Chandos,",[1996],1996,,,,monographic,eng|||ger|||fre,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (75 minutes),Ballads|||Chamber music|||Dance music|||bd-df|||performed music,,"Music|||Ballads, English|||Dance music",17th century,England,,,,1064986149,
2691,9998506843506236,Mari it is : songs and instrumental music from medieval England,,,,Dufay Collective (performer),"Colchester, Essex, England :","Chandos,",[1995],1995,,,,monographic,mul|||enm|||lat|||eng|||ger|||fre,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (66 minutes),Chamber music|||Part songs|||performed music,,Music|||Chamber music|||Part songs,500-1400,England,,,,815447334,
2692,9998506849706236,"Overture, At the Tabard Inn ; The Canterbury pilgrims ; In honour of the city",,,"Dyson, George, 1883-1964","Tear, Robert (singer)|||Roberts, Stephen, 1949- (singer)|||Kenny, Yvonne (singer)|||Hickox, Richard, 1948-2008 (conductor)|||Dyson, George, 1883-1964|||Chaucer, Geoffrey, -1400|||London Symphony Chorus (singer)|||London Symphony Orchestra (instrumentalist)","Colchester, Essex, England :","Chandos,",[1997],1997,,,,monographic,eng|||ger|||fre,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (118 minutes),Art music|||Musical settings|||Overtures|||Songs|||Songs and music|||ov-sg|||performed music,,"Overtures|||Choruses, Secular (Mixed voices) with orchestra|||Chaucer, Geoffrey -1400",,London (England),,,,1063793971,
2693,9998506850406236,On the banks of the Seine : music of the trouvères,,,,Dufay Collective (performer),"Colchester, Essex, England :","Chandos,",[1997],1997,,,,monographic,fre|||eng|||ger,sound recording-musical,electronic resource|||remote|||audio|||computer|||online resource,1 online resource (57 minutes),Polyphonic chansons|||Songs|||performed music,,Trouvère songs|||Rondeaux (Polyphonic chansons)|||Virelais (Polyphonic chansons)|||Songs (High voice) with instrumental ensemble|||Music,500-1400,France,,,,811240482,
2694,9998506898806236,"Boston pearl, The",Boston pearl (Online),,"Pray, Isaac C. (Isaac Clarke), 1813-1869",,"Boston, Mass",Printed by John Emmes Dill,1835-1836,1835/1836,,,,serial,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes),Electronic journals|||Literary periodicals|||Music|||Music periodicals|||Periodicals|||periodical|||text,,"Literature, Modern|||American literature",1800-1899|||19th century,n-us---,,,2009233090,55090386,
2695,9998507173206236,"Piri Reis Map of 1513, The",,,"McIntosh, Gregory C.",,"Athens :|||Baltimore, Md. :","University of Georgia Press,|||Project MUSE,",2000.,2000,2013,,,monographic,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (247 p.),Early works to 1800|||Electronic books|||text,,World maps|||Pirı̂ Reis d. 1554?,,,,1-280-49156-6|||9786613586797|||0-8203-4359-5,99055689,784967002,
2696,9998508722106236,Thomas Middleton and early modern textual culture: a companion to the collected works,,"Thomas Middleton and Early Modern Textual Culture, Volume 2|||Thomas Middleton, Vol. 2|||Thomas Middleton and Early Modern Textual Culture|||Thomas Middleton, Volume 2","Taylor, Gary.","Taylor, Gary, 1953-|||Lavagnino, John.",Oxford,Oxford University Press,2007,,,,,monographic,eng,text,electronic resource|||remote,1 online resource (1184 p.),Electronic books|||bibliography,"Thomas Middleton and Early Modern Textual Culture is a comprehensive companion to The Collected Works of Thomas Middleton, providing detailed introductions to and full editorial apparatus for the works themselves as well as a wealth of information about Middleton's historical and literary context. It will be indispensable to scholars of Renaissance literature as well as essential reading for anyone interested in the history of the book in early modern Europe. - ;Thomas Middleton and Early Modern Textual Culture is not only a companion to The Collected Works of Thomas Middleton, which every sch","Criticism and interpretation|||English literature|||Criticism, Textual|||Transmission of texts|||History|||Manuscripts, English|||Editing|||Book industries and trade|||Middleton, Thomas d. 1627","Early modern, 1500-1700|||16th century|||17th century",England,,0-19-173311-3|||0-19-156855-4,2008378816,,
2697,9998509142006236,"Aramaic and Egyptian legal traditions at Elephantine: an Egyptological approach, The",,,"Botta, Alejandro F., 1960-",,"London|||New York, NY",T & T Clark,c2009,2009,,,,monographic,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (256 p.),Electronic books|||bibliography|||text,"This is a study of the interrelationships between the formulary traditions of the legal documents of the Jewish colony of Elephantine and the legal formulary traditions of their Egyptian counterparts. . The legal documents of Elephantine have been approached in three different ways thus far: first, comparing them to the later Aramaic legal tradition; second, as part of a self-contained system, and more recently from the point of view of the Assyriological legal tradition. However, there is still a fourth possible approach, which has long been neglected by scholars in this field, and that is t","Law|||History|||Manuscripts, Aramaic (Papyri)|||Law, Ancient|||Jewish law",To 1500,Egypt|||Elephantine,,1-282-86804-7|||9786612868047|||0-567-15624-9,2009499104,676698426,
2698,9998510300006236,"Theology, Rhetoric, and Politics in the Eucharistic Controversy, 1078-1079",,,"Radding, Charles|||Newton, Francis",,"New York, NY :","Columbia University Press,",[2003],2003,,,,monographic,eng|||lat,text,electronic resource|||remote|||computer|||online resource,1 online resource (361 p.),Electronic books|||dictionary|||government publication|||text,"In the concluding stages of the eleventh-century Eucharistic Controversy, which turned on whether, and how, sacramental consecration changed the nature of bread and wine at the altar, Alberic of Monte Cassino composed a small but important treatise. Alberic was the most renowned teacher of rhetoric in his time, and his treatise, buttressed by appeal to the authority of the Church Fathers, was said by contemporaries to have ""utterly destroyed"" the argument of his opponent, Berengar of Tours, that the bread and wine survived its consecration. Modern scholars had long believed Alberic's treatise to be lost. This book demonstrates that this crucial document, far from being lost, is an existing identifiable text. By showing conclusively that this work was written by Alberic, Radding and Newton transform our understanding not only of the particulars of the controversy and papal politics but also of the intellectual process by which theological doctrines took shape in mediaeval Church councils. The book includes the full Latin text and the first translation of Alberic's treatise.","Lord's Supper|||History|||of Monte Cassino Alberic 1020-1105|||of Tours Berengar ca. 1000-1088|||University of Aberdeen. Library. 160, fol. 55v-61v.|||Adversus Beregarium Diaconum de corpore et sanguine Domini","Middle Ages, 600-1500",e-uk-st,specialized,0-231-50167-6,,826476426|||1002222343,
