,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor
881,ue13.1.0783,Local Grievance Form,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,"Grievance form with instructions to state the violation, briefly state the facts and demand remedy.",Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
882,ue13.1.0785a,"""Shop Paper Tips""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"5"" x 10""",Original art,Nameplate for a publication on creating a shop paper.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
883,ue13.1.0785b,"""Shop Paper Tips""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Cartoons (working drawings),"5"" x 10""",Original art,"Ink drawing of two workers with a pencil sketch of the text ""Shop Paper Tips.""",Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
884,ue13.1.0786a,Workers Digging,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Two African-American workers digging for a sewer.,Labor History,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
885,ue13.1.0786b,African-American Worker,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Cartoons (working drawings),"8 1/2"" x 11""",Original art,Pencil sketch of an African-American worker with a shovel.,Labor History,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
886,ue13.1.0787,"""No Wage Cuts Givebacks!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8"" x 11""",Original art,Button design concerning UE contract negotiations.,Contracts,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
887,ue13.1.0788,UE Steward Discussing Contract,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,UE steward with a contract interjecting between a worker and his boss.,Contracts,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
888,ue13.1.0789,UE Steward Discussing Grievance,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,UE steward and female worker approaching a boss concerning a grievance.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
889,ue13.1.0790a,"""Bankruptcy: Unionbusters' New Tool""",Fred Wright,,1981/1984,1981-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 16""",Original art,Hand with bankruptcy stamp voiding a union contract.,"Contracts, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
890,ue13.1.0790b,Reagan Feeding Tax Breaks,Fred Wright,,1981/1984,1981-01-01T00:00:00,,,still image,Cartoons (working drawings),"11"" x 16""",Original art,Pencil sketch of President Reagan spoon-feeding tax breaks to a baby pig in a high chair.,"Politics and Legislation, Taxation",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
891,ue13.1.0791,"""Shop Paper Tips""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 3""",Original art,Nameplate for a publication on creating a shop paper.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
892,ue13.1.0792,"""Horsemeat Harry's Hamburger Hovel""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Boss on the phone as an assembly line of workers are making hamburgers.,"Bosses, Wages",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
893,ue13.1.0795,"""The Growing U.S. Military Budget""",Fred Wright,,1981/1984,1981-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Graph with bombs of increasing size depicting the increasing military budget.,Military,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
894,ue13.1.0796,"""Automation, Jobs and Our Future""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Machine holding a layoff notice.,"Automation, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
895,ue13.1.0797,"""Stop the Tax Giveaways""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Hand holding stop sign in front of a capitalist holding a bag of money.,Taxation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
896,ue13.1.0800,"""Stop Runaway Shops""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Worker with large key unlocking a padlocked gate.,Plant Closures,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
897,ue13.1.0801,"""Rebuild U.S. Rails""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,"Train on tracks supported by ""U.S. Railroads.""",Economy,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
898,ue13.1.0802,"""Jobs""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,"Locomotive with the word ""jobs"" on its side.",Economy,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
899,ue13.1.0803,"""UE Shop Paper News Service""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Nameplate for the union's news service showing a man cranking a printing press and shop papers flying to workers.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
900,ue13.1.0804a,"""Defend America""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Soldier wearing a gas mask and holding missiles and guns standing over toxic waste and surrounded by polluting factories.,"Military, Health &amp|||Safety",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
901,ue13.1.0804b,"""For the Defense of America""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Cartoons (working drawings),"11"" x 17""",Original art,General holding missiles standing over a toxic waste barrel.,"Military, Health &amp|||Safety",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
902,ue13.1.0805,"""The Voice of Money in Politics""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Capitalist sitting on a bag of money while holding an elephant and donkey by the throat.,"Politics and Legislation, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
903,ue13.1.0806a,"""Wage Increase""",Fred Wright,,4/2/1957,1957-04-02T00:00:00,,,still image,Editorial cartoons,"6"" x 5""",Original art,UE member holding a wage increase and his pay.,Wages,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
904,ue13.1.0806b,"""Attend!""",Fred Wright,,4/2/1957,1957-04-02T00:00:00,,,still image,Editorial cartoons,"6"" x 5""",Original art,Man and woman running to a union meeting.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
905,ue13.1.0806c,"""Safety First!""",Fred Wright,,4/2/1957,1957-04-02T00:00:00,,,still image,Editorial cartoons,"7"" x 11""",Original art,Patient with casts in a hospital bed.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
906,ue13.1.0807,"""Educating the Membership and the Community""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Workers reading a shop paper in front of a factory.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
907,ue13.1.0809,"""Military Spending. Tax Reform. Energy.""",Fred Wright,,1977,1977-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 20""",Original art,First Panel: General taking money from Congress. Second Panel: Uncle Sam taking money from the veins of a worker. Third Panel: Worker crawling with an oil barrel holding a money bag on his back.,"Military, Taxation",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
908,ue13.1.0810,"""Congress Must Act to Meet People's Needs""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker tapping a politician on the shoulder.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
909,ue13.1.0811,"""Westinghouse Retirees Speak Out!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Two ideas for a title line.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
910,ue13.1.0812,"""UE Political Action Bulletin""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"5 1/2"" x 17""",Original art,Nameplate for a bulletin including a drawing of the Capitol Building.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
911,ue13.1.0813,"""99th Congress Legislative Roundup""",Fred Wright,,1984,1984-01-01T00:00:00,,,still image,Editorial cartoons,"5"" x 17""",Original art,Nameplate for a summary of the 99th Congress.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
912,ue13.1.0814,"""PCBs What To Do""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 17""",Original art,Workers fleeing an exploding transformer.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
913,ue13.1.0815,Worker at Machine,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"17"" x 8 1/2""",Original art,Worker using a machine.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
914,ue13.1.0816,Worker Feeding a Machine,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8 1/2""",Original art,Worker feeding material into a machine with a safety guard.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
915,ue13.1.0817,Ill Worker,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8 1/2""",Original art,Worker overcome by solvent fumes.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
916,ue13.1.0818,"""PCB Hazards""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"17"" x 8 1/2""",Original art,Men in hazardous material suits removing barrels of PCBs.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
917,ue13.1.0819,Overheated Workers,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"17"" x 7""",Original art,Worker reading a thermometer while another cools off at a sink.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
918,ue13.1.0820,Dizzy Worker,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,A dizzy worker being held upright by a coworker.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
919,ue13.1.0821,"""Electric Safety""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker installing a transformer.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
920,ue13.1.0822,"""Foundries""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Men pouring molten metal from a ladle into moulds.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
921,ue13.1.0823,Steam shovel,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Steam shovel digging a large hole.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
922,ue13.1.0824,Electronics and Semi-Conductors,Fred Wright,,1970/1984,1970-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Women building computers.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
923,ue13.1.0825a,"""Caution PCBs""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker wearing a hazardous materials suit mopping up PCBs.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
924,ue13.1.0825b,"""UE Local 332""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker receiving a vaccination.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
925,ue13.1.0826,Welding Near Solvents,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker welding near barrels of solvents.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
926,ue13.1.0827,"""Metal Plating""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker wearing a hazardous materials suit pouring caustic chemicals.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
927,ue13.1.0828,"""Metal Assembly""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Two workers feeding sheet metal through a cutting machine.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
928,ue13.1.0829,"""So! You're At It Again?""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,"Uncle Sam picking up an executive holding a briefcase labeled ""shady practices.""",Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
929,ue13.1.0830,"""Welding""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8 1/2"" x 11""",Original art,Worker welding.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
