,identifier,title,creator,date_created,date_issued,depositor,box,folder,type_of_resource,genre
614,31735061656249,"""program for governmental action to keep the united states out of war and war out of the world"",",,,,university of pittsburgh,1,176,text,archival document
615,31735058194386,"the kodak worker, v.1, n. 6,",,1928-07,,university of pittsburgh,4,14,text,archival document
616,31735047450618,"tri-state conference on steel directions,",,,,university of pittsburgh,37,61,text,archival document
617,31735061657080,"exile, the story of david hyun",,,,university of pittsburgh,2,72,text,archival document
618,31735066227939,"the right to travel, by corliss lamont,",,1957,,university of pittsburgh,2,14,text,archival document
619,31735061656686,"a worker looks at jesus, by david grant",,,,university of pittsburgh,1,189,text,archival document
620,31735061659631,"""the trade unions and the war"", by william z. foster,",,1912-06,,university of pittsburgh,3,41,text,archival document
621,31735061659102,"""our generation will not be silent!"",",,1953-09,,university of pittsburgh,3,154,text,archival document
622,31735047450782,ue roosevelt memorial broadcast,,,,university of pittsburgh,37,80,text,archival document
623,31735061537654,"a letter from the communist party of los angeles county,",,1954-05,,university of pittsburgh,4,63,text,archival document
624,31735061540252,"""patching up the movement"", a first aid manual, by linda borenstein, john johansson and richard winklestern",,,,university of pittsburgh,7,102,text,archival document
625,31735066249156,"new theatre,",,1935-08,,university of pittsburgh,33,2,text,archival document
626,31735061657494,"""facts and opinions mccarran internal security act"" pamphlet",,,,university of pittsburgh,2,85,text,archival document
627,31735061655902,"""marxism and the negro question""",,,,university of pittsburgh,1,48,text,archival document
628,31735070072644,"political action; political action (milwaukee, wis.)",,,1911-08-05,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
629,31735068355050,mine-mill union; mine mill union; sindicato; union,,,1962-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
630,31735061659987,"three men pictures at the 1st annual national communist veterans encampment at turner's arena, washington, d.c.,",,1947-05-08,,university of pittsburgh,4,165,text,archival document
631,31735061659771,"""the communist election platform 1936"",",,1936,,university of pittsburgh,3,8,text,archival document
632,31735061537241,"new york police dispersing several hundred communists who gathered in the city hall park,",,1930-01-28,,university of pittsburgh,4,137,still image,archival document
633,31735061659516,"""may day anti-war rally"" flyer,",,1946,,university of pittsburgh,3,44,text,archival document
634,31735061538090,"""the reapers, a colorful social drama, by siskind liev""",,,,university of pittsburgh,5,7,text,archival document
635,31735047451590,labor film library flyer,,,,university of pittsburgh,37,173,text,archival document
636,31735061543918,"""leaflet no. 6"", testimony to the charges against assemblyman solomon",,,,university of pittsburgh,10,78,text,archival document
637,31735061537878,"ten years of labor defense, by sasha small,",,1953,,university of pittsburgh,2,124,text,archival document
638,31735067911580,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-03-09,university of pittsburgh,,,text,periodicals.; periodical; periodicals
639,31735047450758,"""fighting back with p.a.c.""",,,,university of pittsburgh,37,77,text,archival document
640,31735051656050,"build labor party,",,1946,,university of pittsburgh,14,15,text,archival document
641,31735061658310,"""freedom begins at home"", by elizabeth gurley flynn,",,1961-07,,university of pittsburgh,3,110,text,archival document
642,31735047448521,"fraternal outlook, official organ of the international workers order,",,1939-01,,university of pittsburgh,5,17,text,archival document
643,31735059397236,"""you can stop the korean war you can stop world war 3 with a vote"" flyer,",,1952,,university of pittsburgh,10,39,text,archival document
644,31735061544015,"""vote for wallace"" flyer",,,,university of pittsburgh,14,50,text,archival document
645,31735061538264,"sister, new haven's women's liberation newsletter,",,1972-02-01,,university of pittsburgh,5,92,text,archival document
646,31735047451764,"""walk away from your syllabus"" packet",,,,university of pittsburgh,38,20,text,archival document
647,31735068355159,mine-mill union; mine mill union; sindicato; union,,,1963-02,university of pittsburgh,,,text,periodicals.; periodical; periodicals
648,31735061540823,"""treaty of peace and solidarity""",,,,university of pittsburgh,12,63,text,archival document
649,31735066228002,"the strange trial of stanley nowak, by conrad komorowski,",,1954-12,,university of pittsburgh,2,63,text,archival document
650,31735066227970,"vengeance of the young, the story of the smith act children, by albert e. kahn,",,1952-06,,university of pittsburgh,2,55,text,archival document
651,31735061538199,women and the new world,,,,university of pittsburgh,6,17,text,archival document
652,31735066228556,"socialism, what it is, and how to get it, by oscar ameringer,",,1930,,university of pittsburgh,10,107,text,archival document
653,31735047450436,"afl-cio news vol. 29 no. 47,",,1984-11,,university of pittsburgh,37,36,text,archival document
654,31735061656066,let freedom ride the rails,,,,university of pittsburgh,1,44,text,archival document
655,31735061544726,"""news from the peace front"" flyer,",,1961,,university of pittsburgh,11,168,text,archival document
656,31735061537787,"""theory and practice of the communist party"",",,1947-11,,university of pittsburgh,4,68,text,archival document
657,31735061658633,"sales, tax is robbery!, mass action will force its repeal",,,,university of pittsburgh,3,101,text,archival document
658,31735061657684,"the american way to jobs, peace, equal rights and democracy,",,1954-09,,university of pittsburgh,2,145,text,archival document
659,31735061543603,"""rational prohibition"", an address to temperance workers, delivered in los angeles, june 22, 1902, by walter l. young",,,,university of pittsburgh,10,90,text,archival document
660,31735061656082,"""the negro people in the united states, facts for all americans"",",,1953,,university of pittsburgh,13,7,text,archival document
661,31735068355241,mine-mill union; mine mill union; sindicato; union,,,1964-03,university of pittsburgh,,,text,periodicals.; periodical; periodicals
662,31735068355027,mine-mill union; mine mill union; sindicato; union,,,1962-04,university of pittsburgh,,,text,periodicals.; periodical; periodicals
663,31735061538280,"organized labor faces the new world, by william z. foster,",,1945-05,,university of pittsburgh,6,32,text,archival document
664,31735047451129,"""ue - one union, one contrct"" flyer",,,,university of pittsburgh,,115,text,archival document
665,31735061659706,"""a communist talks to students"",",,1964-03,,university of pittsburgh,3,24,text,archival document
666,31735061544296,"a letter from the socialist party national campaign committee in regard to its negro work sub-committee,",,1936-09-12,,university of pittsburgh,14,53,text,archival document
667,31735061539049,"the trade unions since the n.r.a., by nathaniel honig,",,1934-04,,university of pittsburgh,6,47,text,archival document
668,31735051655540,"""the place of american women"" pamphlet,",,1968,,university of pittsburgh,14,9,text,archival document
669,31735061539486,"""the unity of the french nation"", by maurice thorez,",,1936,,university of pittsburgh,7,68,text,archival document
670,31735051656027,"letters to anna luczeczko, iwo member,",,1939,,university of pittsburgh,13,83,text,archival document
671,31735061539817,"""brazil"", by bryan green,",,1937,,university of pittsburgh,7,84,text,archival document
672,31735047451780,"""could america go socialist? bernie sanders and the 2016 election"" flyer",,,,university of pittsburgh,38,22,text,archival document
673,31735061538074,"the workers monthly,",,1925-01,,university of pittsburgh,4,124,text,archival document
674,31735070057363,"political action; political action (milwaukee, wis.)",,,1912-01-20,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
675,31735061544205,"the socialist party of ohio poll inspector certificates (2),",,1912,,university of pittsburgh,10,110,text,archival document
676,31735067911564,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-04-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
677,31735047451574,"icarus films mailing,",,1980-09,,university of pittsburgh,37,171,text,archival document
678,31735060482506,"""a blueprint for america"", peoples' party of the united states",,,,university of pittsburgh,14,42,text,archival document
679,31735061658856,"letter/flyer from the young communist league,",,1939-07-24,,university of pittsburgh,13,47,text,archival document
680,31735061538389,"women- vote for life!, by ann rivington",,,,university of pittsburgh,6,3,text,archival document
681,31735060482761,"""the negro question"", outline and study-guide for five-session course,",,1949-01,,university of pittsburgh,1,10,text,archival document
682,31735066228747,"""economics for beginners"", elementary economics in simple language, by john keracher,",,1935,,university of pittsburgh,8,58,text,archival document
