,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor 
347,31735059397343,"""10,000 GIs Killed Since the Peace Talks Started May 1968"" Flyer,",,,1969-04,1969-04-01T00:00:00,April 1969,,text,,,archival document,,,,,American Left Ephemera Collection,XXII. Vietnam War,"Box 12, Folder 31",ULS Archives Service Center,University of Pittsburgh
348,31735059397350,"""From Lynch Threat to Frame-Up"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 118",ULS Archives Service Center,University of Pittsburgh
349,31735059397368,"Spear, V.1, N.1,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 96",ULS Archives Service Center,University of Pittsburgh
350,31735059397376,"Spear: Who is James Johnson Pamphlet,",,,1971,1971-01-01T00:00:00,1971,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 95",ULS Archives Service Center,University of Pittsburgh
351,31735059397384,"Christmas Entertainment Newsletter,",,,1896-12-27,1896-12-27T00:00:00,December 27 1896,,text,,,archival document,,,,,American Left Ephemera Collection,XVI. Socialist Labor Party (SLP),"Box 10, Folder 60",ULS Archives Service Center,University of Pittsburgh
352,31735059397392,"Specter-6,",,,1972-01/1972-02,1972-01-01T00:00:00,January-February 1972,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 6, Folder 21",ULS Archives Service Center,University of Pittsburgh
353,31735059397400,"Spectre 4,",,,1971-09/1971-10,1971-09-01T00:00:00,September-October 1971,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 6, Folder 20",ULS Archives Service Center,University of Pittsburgh
354,31735059397418,"Spectre 3,",,,1971-07/1971-08,1971-07-01T00:00:00,July-August 1971,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 6, Folder 19",ULS Archives Service Center,University of Pittsburgh
355,31735059397426,"The Student Advocate,",,,1936-02,1936-02-01T00:00:00,February 1936,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 97",ULS Archives Service Center,University of Pittsburgh
356,31735059397434,"The Student Advocate,",,,1936-03,1936-03-01T00:00:00,March 1936,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 98",ULS Archives Service Center,University of Pittsburgh
357,31735059397442,"The Student Advocate,",,,1936-05,1936-05-01T00:00:00,May 1936,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 99",ULS Archives Service Center,University of Pittsburgh
358,31735059397459,"The Student Advocate,",,,1936-10/1936-11,1936-10-01T00:00:00,October-November 1936,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 100",ULS Archives Service Center,University of Pittsburgh
359,31735059397467,"Student Review,",,,1933-12,1933-12-01T00:00:00,December 1933,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 101",ULS Archives Service Center,University of Pittsburgh
360,31735059397475,"Student Review,",,,1934,1934-01-01T00:00:00,1934,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 102",ULS Archives Service Center,University of Pittsburgh
361,31735059397483,"Student Review,",,,1935-04,1935-04-01T00:00:00,April 1935,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 103",ULS Archives Service Center,University of Pittsburgh
362,31735059397491,"Student Review,",,,1935-10,1935-10-01T00:00:00,October 1935,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 104",ULS Archives Service Center,University of Pittsburgh
363,31735059397509,"""Grape Strike Report Number 1"",",,,1965,1965-01-01T00:00:00,ca. 1965,,text,,,archival document,,,,,American Left Ephemera Collection,XIX. Students for a Democratic Society (SDS),"Box 11, Folder 131",ULS Archives Service Center,University of Pittsburgh
364,31735059397517,"Frontiers,",,,1931-10,1931-10-01T00:00:00,October 1931,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 87",ULS Archives Service Center,University of Pittsburgh
365,31735059397525,"Frontiers,",,,1932-01,1932-01-01T00:00:00,January 1932,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 88",ULS Archives Service Center,University of Pittsburgh
366,31735059397533,"Frontiers,",,,1932-04,1932-04-01T00:00:00,April 1932,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 89",ULS Archives Service Center,University of Pittsburgh
367,31735059397541,"Frontiers,",,,1932-06,1932-06-01T00:00:00,June 1932,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 90",ULS Archives Service Center,University of Pittsburgh
368,31735059397558,"Frontiers,",,,1932-11,1932-11-01T00:00:00,November 1932,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 91",ULS Archives Service Center,University of Pittsburgh
369,31735059397566,"Vote Consumer for a Change,",,,1980,1980-01-01T00:00:00,1980,,text,,,archival document,,,,,American Left Ephemera Collection,V. Citizens Party,"Box 1, Folder 196",ULS Archives Service Center,University of Pittsburgh
370,31735059397574,"""John Zingaro ...a Consumer voice on City Council"" Flyer,",,,1980,1980-01-01T00:00:00,1980,,text,,,archival document,,,,,American Left Ephemera Collection,V. Citizens Party,"Box 1, Folder 198",ULS Archives Service Center,University of Pittsburgh
371,31735059397582,"""Vote for a Real Alternative in 1980!"" Flyer,",,,1980,1980-01-01T00:00:00,1980,,text,,,archival document,,,,,American Left Ephemera Collection,V. Citizens Party,"Box 1, Folder 197",ULS Archives Service Center,University of Pittsburgh
372,31735059397590,"""We saw Spain"" IWO meeting flyer,",,,1936,1936-01-01T00:00:00,1936,,text,,,archival document,,,,,American Left Ephemera Collection,VIII. Ethnic Radicalism,"Box 5, Folder 83",ULS Archives Service Center,University of Pittsburgh
373,31735059397608,"""A Youth Fraternal Order"" Pamphlet,",,,1931,1931-01-01T00:00:00,1931,,text,,,archival document,,,,,American Left Ephemera Collection,VIII. Ethnic Radicalism,"Box 5, Folder 82",ULS Archives Service Center,University of Pittsburgh
374,31735059397616,"Betty Millard, ""Woman Against Myth"",",,,1948,1948-01-01T00:00:00,1948,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 6, Folder 18",ULS Archives Service Center,University of Pittsburgh
375,31735059397624,"""An Appeal for Clemency"" Pamphlet,",,,1952,1952-01-01T00:00:00,1952,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 116",ULS Archives Service Center,University of Pittsburgh
376,31735059397632,"""To Secure Justice in the Rosenberg Case"" Pamphlet,",,,1951,1951-01-01T00:00:00,1951,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 115",ULS Archives Service Center,University of Pittsburgh
377,31735059397640,"Drum: All Out in the Wash,",,,1970,1970-01-01T00:00:00,1970,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 104",ULS Archives Service Center,University of Pittsburgh
378,31735059397657,"Drum Hail James Johnson,",,,1970,1970-01-01T00:00:00,1970,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 105",ULS Archives Service Center,University of Pittsburgh
379,31735059397665,"Drum: Walter Reuther is Dead and So is the U.A.W. Contract,",,,1970,1970-01-01T00:00:00,1970,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 106",ULS Archives Service Center,University of Pittsburgh
380,31735059397673,"Drum: Hoover Road,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 100",ULS Archives Service Center,University of Pittsburgh
381,31735059397681,"Drum: Lily White--Super Right,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 101",ULS Archives Service Center,University of Pittsburgh
382,31735059397699,"Drum: What Has Drum Done?,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 103",ULS Archives Service Center,University of Pittsburgh
383,31735059397707,"Drum: Drum's Candidate,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 99",ULS Archives Service Center,University of Pittsburgh
384,31735059397715,"Drum: The Root of Racism,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 102",ULS Archives Service Center,University of Pittsburgh
385,31735059397723,"Drum: Challenge,",,,1968,1968-01-01T00:00:00,1968,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 98",ULS Archives Service Center,University of Pittsburgh
386,31735059397731,"Drum: Wildcat Strike,",,,1968,1968-01-01T00:00:00,1968,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 97",ULS Archives Service Center,University of Pittsburgh
387,31735059397749,"Black Student Voice: ""Black Voice of Revolution"",",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 108",ULS Archives Service Center,University of Pittsburgh
388,31735059397756,"Cooley High Black Student Voice,",,,1970-11-05,1970-11-05T00:00:00,"November 5, 1970",,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 107",ULS Archives Service Center,University of Pittsburgh
389,31735059397764,"""Meet the Communists"",",,,1943,1943-01-01T00:00:00,1943,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 93",ULS Archives Service Center,University of Pittsburgh
390,31735059397780,"""Who Are the Young Pioneers"" Martha Campion,",,,1943-10,1943-10-01T00:00:00,October 1943,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 92",ULS Archives Service Center,University of Pittsburgh
391,31735059397798,"The New Liberator,",,,1962-03-16,1962-03-16T00:00:00,March 16 1962,,text,,,archival document,,,,,American Left Ephemera Collection,XII. New Left Organizations,"Box 14, Folder 24",ULS Archives Service Center,University of Pittsburgh
392,31735059397806,"The New Liberator,",,,1962-06-07,1962-06-07T00:00:00,June 7 1962,,text,,,archival document,,,,,American Left Ephemera Collection,XII. New Left Organizations,"Box 14, Folder 25",ULS Archives Service Center,University of Pittsburgh
393,31735060481821,United People's Church of Pittsburgh,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,IV. Christian Socialism,"Box 1, Folder 194",ULS Archives Service Center,University of Pittsburgh
394,31735060481839,Constitution of the United People's Church,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,IV. Christian Socialism,"Box 1, Folder 193",ULS Archives Service Center,University of Pittsburgh
395,31735060481847,Elizabeth Cady Stanton on Socialism,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 14, Folder 2",ULS Archives Service Center,University of Pittsburgh
396,31735060481862,Take Howard Out of the National Student Federation,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 13, Folder 15",ULS Archives Service Center,University of Pittsburgh
397,31735060481870,Leaflets for Student Strike at Franklin High School,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 13, Folder 56",ULS Archives Service Center,University of Pittsburgh
398,31735060481888,Women of Yesterday and Today,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 14, Folder 3",ULS Archives Service Center,University of Pittsburgh
399,31735060481904,Resistance is the Lesson: the Meaning of the Warsaw Ghetto Uprising,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VIII. Ethnic Radicalism,"Box 13, Folder 78",ULS Archives Service Center,University of Pittsburgh
400,31735060481912,Free Billy Smith,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXII. Vietnam War,"Box 14, Folder 77",ULS Archives Service Center,University of Pittsburgh
401,31735060481920,Francis Willard on Socialism,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 14, Folder 4",ULS Archives Service Center,University of Pittsburgh
402,31735060481953,Demonstrate Against the War,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXII. Vietnam War,"Box 14, Folder 78",ULS Archives Service Center,University of Pittsburgh
403,31735060481961,Work Among Women,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 14, Folder 5",ULS Archives Service Center,University of Pittsburgh
404,31735060481995,"Stop the Mines, the Bombs, the War Now",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXII. Vietnam War,"Box 14, Folder 79",ULS Archives Service Center,University of Pittsburgh
405,31735060482001,Appeal to Reason Promotional Letter,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XVII. Socialist Party USA (SPUSA),"Box 14, Folder 56",ULS Archives Service Center,University of Pittsburgh
406,31735060482035,A Call for a Petition Campaign and Youth March,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 13, Folder 16",ULS Archives Service Center,University of Pittsburgh
407,31735060482076,Student Peace Union Recruitment Brochure,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XX. Student Peace Union (SPU),"Box 12, Folder 21",ULS Archives Service Center,University of Pittsburgh
408,31735060482084,Lavender Vision Lavender Vision for the Lesbian Community,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,"IX. Feminism, Gay, Lesbian","Box 14, Folder 7",ULS Archives Service Center,University of Pittsburgh
