id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
999369843406236,Identidade negra e religião,,,,,"Rio de Janeiro, RJ|||São Bernardo do Campo, SP",CEDI|||Edições Liberdade,1986,,,,monographic,,Portuguese,text,print,201 p. : ill. ; 22 cm.,Congresses|||bibliography|||conference publication,,Blacks|||Race identity|||Race relations|||Religious aspects|||Catholic Church|||Religion,,Latin America,,,,,,,
999370133406236,"terreiro e a cidade: a forma social negro-brasileira, O",,,,,Petrópolis,Vozes,1988,,,,monographic,,Portuguese,text,print,165 p. ; 21 cm.,bibliography,,Blacks|||Social life and customs|||Religion|||Cultural assimilation|||Race relations|||Civilization|||African influences,,Brazil|||Africa,,,,,89146695,,
999374893406236,Santugri: histórias de mandinga e capoeiragem,,,,,Rio de Janeiro,J. Olympio,1988,,,,monographic,,Portuguese,text,print,71 p. : ill. ; 21 cm.,,,Blacks|||Fiction|||Capoeira (Dance),,Brazil,,,,,,,
999375163406236,Cartas de Edison Carneiro a Artur Ramos: de 4 de janeiro de 1936 a 6 de dezembro de 1938,,,,,São Paulo,Corrupio,1987,,,,monographic,,Portuguese,text,print,"190 p. : facsims., ports. ; 21 cm.",bibliography,,"Correspondence|||Afro-Brazilian cults|||Blacks|||Religion|||Ethnologists|||Carneiro, Edison 1912-1972",,Brazil,,,,,89120819,,
999384163406236,"espelho e a imagem: o escravo na historiografia brasileira (1808-1920), O",,Escravo na historiografia brasileira (1808-1920),,,Rio de Janeiro,Achiamé,c1987,,,,monographic,,Portuguese,text,print,126 p. ; 22 cm.,bibliography,,Slavery|||History,,Brazil,,,,,88179578,,
999384433406236,Submissão e resistência: a mulher na luta contra a escravidão,,,,,São Paulo,Editora Contexto,1988,,,,monographic,,Portuguese,text,print,"86 p. : ill., ports. ; 21 cm.",bibliography,,Women slaves|||History|||Slavery,,Brazil,,,,,89124398,,
999384533406236,Abolição e reforma agrária,,,,,São Paulo,Editora Atica|||[distributed by] L.M.C. Livraria,1987,,,,monographic,,Portuguese,text,print,86 p. ; 18 cm.,,,Slaves|||Emancipation|||Land tenure,,Brazil,,,,,88159344,,
999385483406236,Contribución al estudio de la música en Venezuela,,,,,Caracas,Fondo Editorial Orlando Araujo|||Convenio A.E.V.|||Ministerio de Educación,1988,,,,monographic,,Spanish,text,print,"127, [1] p. : fold. plates (music) ; 16 cm.",,,Music|||Indians of South America|||Blacks,,Venezuela,,,,,,,
999385603406236,"Quilombos, resistência ao escravismo",,,,,São Paulo,Editora Atica,1987,,,,monographic,,Portuguese,text,print,94 p. ; 18 cm.,bibliography,,Slavery|||History|||Fugitive slaves,,Brazil,,,,,,,
999385763406236,Escravidão negra no Brasil,,,,,São Paulo,Editora Atica,1987,,,,monographic,,Portuguese,text,print,86 p. ; 18 cm.,bibliography,,Slavery|||History|||Blacks,,Brazil,,,,,,,
999385923406236,Querebentam de Zomadonu: etnografia da Casa das Minas,,,,,São Luís,Universidade Federal do Maranhão,1985,,,,monographic,,Portuguese,text,print,324 p. : ill. ; 22 cm.,,,Cults|||Vodou|||Blacks|||Religion|||Religious life and customs,,Brazil|||São Luís do Maranhão|||São Luís do Maranhão (Brazil),,,,,87127773,,
999386073406236,Mulher e escrava: uma introdução histórica ao estudo da mulher negra no Brasil,,,,,Petrópolis,Vozes,1988,,,,monographic,,Portuguese,text,print,"95 p., [7] p. of plates : ill. ; 21 cm.",bibliography,,Women slaves|||History|||Slavery,,Brazil,,,,,88187978,,
999386163406236,Rui Barbosa e a queima dos arquivos,,,,,"Rio de Janeiro, RJ, República Federativa do Brasil",Fundação Casa de Rui Barbosa,1988,,,,monographic,,Portuguese,text,print,142 p. : ill. ; 23 cm.,bibliography|||government publication,,"Slaves|||Emancipation|||History|||Sources|||Barbosa, Ruy 1849-1923",,Brazil,,,,,89145129,,
999386673406236,"Brasil, história econômica e demográfica",,,,,São Paulo,Instituto de Pesquisas Econômicas,1986,,,,monographic,,Portuguese,text,print,322 p. : ill. ; 23 cm.,bibliography|||government publication,,Slavery|||History|||Population|||Economic conditions,,Brazil,,,,,88415543,,
9992452243406236,"Africanos y afrodescendientes en la Argentina: prácticas, representaciones, narrativas y memorias",,,,,Buenos Aires :,"Editorial Biblos,",[2017],,,,monographic,,Spanish,text,print|||unmediated|||volume,204 pages ; 23 cm.,bibliography|||text,,Blacks|||Africans|||Immigrants|||Senegalese,,Argentina,,,,,,,
9992457563406236,"Boats, borders, and bases: race, the cold war, and the rise of migration detention in the United States",,,,"Loyd, Jenna M., 1973- (author)|||Mountz, Alison (author)","Oakland, California :","University of California Press,",[2018],,,,monographic,,English,text,print|||unmediated|||volume,"xvii, 301 pages : illustrations, maps ; 23 cm",History|||bibliography|||text,"""Discussions on U.S. border enforcement have traditionally focused on the highly charged U.S.-Mexico boundary, inadvertently obscuring U.S.-Caribbean relations and the concerning asylum and detention policies unfolding there. Boats, Borders, and Bases offers the missing, racialized histories of the U.S. detention system and its relationship to the interception and detention of Haitian and Cuban migrants. It argues that the U.S. response to Cold War Caribbean migrations actually established the legal and institutional basis for contemporary migration and detention, and border-deterrent practices in the United States. This book promises to make a significant contribution to a truer understanding of the history and geography of the U.S. detention system overall.""--Provided by publisher.",Alien detention centers|||Detention of persons|||Illegal aliens|||Government policy|||Refugees|||Social conditions|||Emigration and immigration|||Race relations|||History,,United States|||Cuba|||Caribbean Area|||Haiti,,,,,2017044582,,
9992458093406236,Afro-Latin American studies: an introduction,,,,"Fuente, Alejandro de la, 1963- (author)|||Andrews, George Reid, 1951- (author)","Cambridge, United Kingdom ;","Cambridge University Press,",2018.,,,,monographic,,English,text,print|||unmediated|||volume,"xx, 641 pages ; 23 cm.",bibliography|||text,"""Alejandro de la Fuente and George Reid Andrews offer the first systematic, book-length survey of the humanities and social science scholarship on the exciting field of Afro-Latin American Studies. Organized by topic, these essays synthesize and present the current state of knowledge on a broad variety of topics, including Afro-Latin American music, religions, literature, art history, political thought, social movements, legal history, environmental history, and ideologies of racial inclusion. This volume connects the region's long history of slavery to the major political, social, cultural, and economic developments of the last two centuries. Written by leading scholars in each of those topics, the volume provides an introduction to the field of Afro-Latin American Studies that is not available from any other source and reflects the disciplinary and thematic richness of this emerging field""--",Blacks|||Race relations|||Afro-Latin American studies|||Afro-Latin American studies,,Latin America,,,,,2018000002,,
9992471453406236,Lampião da esquina,,Lampião,,,Rio de Janeiro :,"Esquina,",1978-,1978,uuuu,,serial,Monthly,Portuguese,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,Gays|||Homosexuality|||Gay liberation movement|||Blacks,,Brazil|||Latin America,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=3BVJ&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
9992474803406236,Boletim do Quimbanda-Dudu,,,,Grupo Gay Negro da Bahia (issuing body),Bahia :,"Quimbanda-Dudu,",1997-,1997,2003,,serial,Unknown,Portuguese,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,Gays|||Blacks,,Brazil,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=3BRQ&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
9992486693406236,"modernidad mestiza: estudios de sociología venezolana, La",,,,"Briceño-León, Roberto (author)",Caracas :,"Editorial Alfa,",enero de 2018.,,,1a. edición.,monographic,,Spanish,text,print|||unmediated|||volume,308 pages : illustrations ; 23 cm.,bibliography|||text,,Petroleum industry and trade|||Mestizaje|||Social aspects|||Social classes|||Social structure|||Economic history|||Race relations|||Social conditions|||Economic conditions,Since 1999|||1999-|||21st century,Venezuela,,,,,2018405513,,
9992608853406236,Dicionário da escravidão e liberdade: 50 textos críticos,,,,"Schwarcz, Lilia Moritz (editor)|||Gomes, Flávio dos Santos (editor)|||Silva, Alberto da Costa e (writer of preface)","[São Paulo, Brazil] :","Companhia das Letras,",2018.,,,,monographic,,Portuguese,text,print|||unmediated|||volume,513 pages : illustrations (some color) ; 23 cm,Dictionaries|||bibliography|||globe|||text,,Slavery|||History,,Brazil,,,,,2018342596,,
9992608953406236,Sobre um tempo de incertezas: o processo da abolição e os significados da liberdade em Minas Gerais (1880-1888),,Processo da abolição e os significados da liberdade em Minas Gerais (1880-1888),,"Custódio Sobrinho, Juliano (author)","Curitiba, Brasil :","Editora CRV,",2018.,,,,monographic,,Portuguese,text,print|||unmediated|||volume,269 pages : illustrations ; 23 cm,History|||bibliography|||cartographic image|||still image|||text,,Slavery|||History|||Slaves|||Emancipation|||Blacks|||Social conditions|||Abolitionists,1800-1899|||19th century,Brazil|||Minas Gerais,,,,,,,
9992609443406236,"Deeply rooted in the present: heritage, memory, and identity in the Brazilian quilombos",,,,"Kenny, Mary Lorena (author)",Toronto :,"University of Toronto Press,",2018.,,,,monographic,,English,text,print|||unmediated|||volume,"xx, 167 pages : illustrations ; 23 cm.",Case studies|||bibliography|||text,"""Based on ethnographic fieldwork, interviews, and historical research, Deeply Rooted in the Present illustrates the processes that contribute to making cultural identity, and the ways in which memories, knowledge, and experience are made into heritage. Using a quilombola community (descendants of enslaved Africans) in Northeast Brazil as a case study, Kenny asks what it means to be a quilombola in the 21st century. In the process, she demonstrates how heritage and identity do not simply exist, but are continually being made and remade according to the social, cultural and political needs of the present. The book includes an appendix of supplementary exercises that encourage readers to make connections between the case study at hand, their own heritage, and heritage making efforts in other parts of the world.""--",Blacks|||Ethnic identity|||Quilombos|||Group identity|||Collective memory,,Brazil,,,,,,,
9992636533406236,América en diásporas: esclavitudes y migraciones forzadas en Chile y otras regiones americanas (siglos XVI-XIX),,,,"Valenzuela Márquez, Jaime (editor)","Providencia, Santiago de Chile :","Instituto de Historia, Facultad de Historia, Geografía y Ciencia Política :",[2017],,,,monographic,,Spanish|||English,text,electronic resource|||remote|||computer|||online resource,"1 online resource : illustrations, maps.",Electronic books|||bibliography|||cartographic image|||still image|||text,,Slavery|||History|||Emigration and immigration,,Chile,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.digitaliapublishing.com/a/45806/
9992669393406236,Territorialidad & familia: entre sociedades negras del sur del valle del río Cauca,,Territorialidad y familia,,"Romero, Mario Diego (author)",Cali :,"Programa Editorial Universidad del Valle,",2017.,,,Primera edición.,monographic,,Spanish,text,print|||unmediated|||volume,"292 pages : illustrations, maps ; 24 cm.",History|||bibliography|||text,,"Blacks|||History|||Families, Black|||Land tenure",,Colombia|||Valle del Cauca,,,,,,,
9992743593406236,"prism of race: the politics and ideology of affirmative action in Brazil, The",,,,"Lehmann, David (author)",Ann Arbor :,"University of Michigan Press,",[2018],,,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,1 online resource.,bibliography|||government publication|||text,,Affirmative action programs|||Multiculturalism|||Race relations,,Brazil,,,,,2018020175,,https://ebookcentral.proquest.com/lib/pitt-ebooks/detail.action?docID=5413432
9992758973406236,"camino de superación: convierte en realidad tus sueños, Un",,,,,Madrid,Sial Ediciones,[2018],,,,monographic,,Spanish,text,print,71 p. ; 21 cm.,biography,,"Blacks|||Poor|||Businessmen|||Peña Paz, Giovanny",,Colombia,,,,,,,
9992768053406236,Diálogo entre filhos de Xangô: correspondência 1947-1974,,,,"Bastide, Roger, 1898-1974 (author)|||Verger, Pierre (author)|||Morin, Françoise (editor)|||Campos, Regina Salgado (translator)",São Paulo :,"EDUSP,",[2017],,,,monographic,,Portuguese|||French,text,print|||unmediated|||volume,718 pages : illustrations ; 26 cm.,Correspondence|||Records and correspondence|||bibliography|||biography|||text,,"Xangô (Cult)|||Afro-Brazilian cults|||Candomblé (Religion)|||Blacks|||Social life and customs|||Civilization|||African influences|||Bastide, Roger 1898-1974|||Verger, Pierre",,Brazil,,,,,,,
9992768083406236,Reinventando a cidade: uma etnografia das lutas simbólicas entre coletivos culturais vídeo-ativistas nas 'periferias' de São Paulo,,,,"Aderaldo, Guilhermo (author)",São Paulo :,FAPESP :,2017.,,,1a edição.,monographic,,Portuguese,text,print|||unmediated|||volume,273 pages : illustrations ; 23 cm.,bibliography|||text,,"Sociology, Urban|||Cities and towns|||Poor|||Blacks|||Social conditions|||Suburbs|||Social aspects|||Urban anthropology|||Ecology|||Environmental conditions",,Brazil|||São Paulo|||São Paulo (State)|||São Paulo (Brazil : State),,,,,,,
9992798183406236,No limits to their sway: Cartagena's privateers and the masterless Caribbean in the age of revolutions,,,,"Pérez Morales, Edgardo (author)",Nashville :,"Vanderbilt University Press,",[2018],,,,monographic,,English,text,print|||unmediated|||volume,"xii, 236 pages : illustrations ; 22 cm",History|||Naval history|||bibliography|||text,"""Following the 1808 French invasion of the Iberian Peninsula, an unprecedented political crisis threw the Spanish Monarchy into turmoil. On the Caribbean coast of modern-day Colombia, the important port town of Cartagena rejected Spanish authority, finally declaring independence in 1811. With new leadership that included free people of color, Cartagena welcomed merchants, revolutionaries, and adventurers from Venezuela, the Antilles, the United States, and Europe. Most importantly, independent Cartagena opened its doors to privateers of color from the French Caribbean. Hired mercenaries of the sea, privateers defended Cartagena's claim to sovereignty, attacking Spanish ships and seizing Spanish property, especially near Cuba, and establishing vibrant maritime connections with Haiti. Most of Cartagena's privateers were people of color and descendants of slaves who benefited from the relative freedom and flexibility of life at sea, but also faced kidnapping, enslavement, and brutality. Many came from Haiti and Guadeloupe; some had been directly involved in the Haitian Revolution. While their manpower proved crucial in the early Anti-Spanish struggles, Afro-Caribbean privateers were also perceived as a threat, suspected of holding questionable loyalties, disorderly tendencies, and too strong a commitment to political and social privileges for people of color. Based on handwritten and printed sources in Spanish, English, and French, this book tells the story of Cartagena's multinational and multicultural seafarers, revealing the Trans-Atlantic and maritime dimensions of South American independence.""-- Provided by publisher.","Privateering|||History|||Slavery|||Pirates|||Caribbean & West Indies|||General|||15.50 general world history; history of great parts of the world, peoples, civilizations: general|||15.85 history of America|||History, Naval|||War of Independence (Colombia : 1810-1822)|||Wars of Independence (Latin America : 1806-1830)","1800-1945|||19th century|||War of Independence, 1810-1822|||1810-1945|||Wars of Independence, 1806-1830",Latin America|||Caribbean region|||Cartagena|||Cartagena (Colombia)|||Caribbean Area; Caribbean Sea|||Colombia|||Caribbean Area,,,,,2017006647,,
