,id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn
204,548912,Courier,"Courier (Pittsburgh, Pa. : National edition)",,,,"Pittsburgh, Pa",[Pittsburgh Courier Publishing Co.],1950-1954,1950,1954,National edition.,serial,Unknown,eng,text,microfilm|||microform,"5 v. : ill., ports. ;",newspaper,,African American newspapers,,United States Pennsylvania Pittsburgh,,Pittsburgh courier (National edition : 1910) (OCoLC)6097957,Pittsburgh courier (National edition : 1955) (OCoLC)7476314,,,
205,7193682,Courier,"Courier (Pittsburgh, Pa. : City ed.)",,,,Pittsburgh. Pa,Pittsburgh Courier Pub. Co.,[1950-1954],1950,1954,City ed.,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,African American newspapers-Pennsylvania|||Newspapers|||newspaper|||text,,African Americans,,United States Pennsylvania Allegheny Pittsburgh,,Pittsburgh courier (City ed. : 1910) (DLC) 2009263252 (OCoLC)426739824,Pittsburgh courier (City ed. : 1955) (DLC) 2009263350 (OCoLC)426739814,,,
206,4179201,Critical arts (Online),,"CA, <November 2010->",,,"Johannesburg, South Africa]|||Oxford|||Pretoria","[Critical Arts Study Group]|||Routledge, Taylor & Francis Group|||UNISA Press",,1980,9999,,serial,"Three times a year, 2009-|||Four times a year, 1980-1989|||Semiannual, 1990-2008|||Three times a year",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||bibliography|||periodical|||text,"""Examines the relationship between texts and contexts of media in the Third World, cultural formations and other forms of expression. It aims to create a space for an African and Third World perspective of media, culture and social theory. Critical Arts also aims to challenge and engage conventional academic practices which reinforce undemocratic relations in society.""",Mass media|||Mass media and the arts|||African Studies,,,,,,1992-6049|||0256-0046,,
207,7949899,Critical Studies in Teaching and Learning (CriSTaL),,CriSTal,,University of the Western Cape (issuing body.),Belville :,"University of the Western Cape ,",2013-,2013,9999,,serial,Twice a year|||Semiannual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Teaching|||Sabinet African ePublications (SA ePublications),,,,,,2310-7103,,
208,4378170,"Cumberland flag, The",,,,,"Huntsville, Ala., etc","Board of Public and Christian Education, Second Cumberland Presbyterian Church, etc.]",,19uu,9999,,serial,Monthly,eng,text,print,,Periodicals|||periodical,,African American Presbyterians|||African Americans|||Religion,,,,,,0011-2968,sn 78001663,
209,552732,Current approaches to African linguistics,,,,,"Dordrecht, Holland|||Cinnaminson, N.J",Foris Publications,1983-1990,1983,1990,,serial,Unknown,eng,text,print,7 v. : ill. ; 24 cm.,Periodicals,,African languages,,,,,,,89648336|||sn 84012263,
210,1037359,Current writing: text and reception in Southern Africa,,,,,"Durban, South Africa",University of Natal,1989-,1989,9999,,serial,"Semiannual, 1993-|||Annual, 1989-1992|||Semiannual",eng,text,print,v. ; 21 cm.,periodical,,Southern African literature (English)|||History and criticism|||Periodicals,,,,,,1013-929X,94643713|||sn 90016219,
211,6513969,Dak'art: biennale de l'art Africain contemporain,Cimaise,Biennale de l'art Africain contemporain|||Programme de la Biennale de l'art Africain contemporain|||Cité dans le jour bleu|||City in the blue daylight,,,Dakar,Secrétariat général de la biennale des arts de Dakar],,1996,9999,,serial,Biennial,fre|||eng,text,print,v. : col. ill. ; 25-32 cm.,Catalogs|||Exhibitions|||catalog|||conference publication,,"Art, African|||Art, ModernDak'art (Exhibition)",20th century|||21st century,,,,,,2009227567|||2011343014,
212,7554597,"Dallas express, The",Dallas express (Online),,,,"Dallas, Tex|||Dallas, Tex.]|||Houston, Tex",W.E. King|||The Dallas Express Publishing Company|||Southwestern Negro Press|||Southwestern Negro Press,,1893,1970,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,United States Texas Dallas Dallas|||United States Texas Harris Houston,,Dallas bee,,2331-3358|||2331-334X,,
213,4167187,DBCERD bulletin,,"Dept. of Black Community Education, Research and Development bulletin",,,"Pittsburgh, Pa","University of Pittsburgh, Dept. of Black Community Education, Research and Development",1972-,1972,19uu,,serial,Weekly,eng,text,print,v. ; 28 cm.,,,"PeriodicalsUniversity of Pittsburgh. Department of Black Community Education, Research and Development",,,,,,,,
214,2883767,Death row U.S.A. reporter,,Death row United States of America reporter|||Death row USA reporter,,,"Buffalo, N.Y",W.S. Hein,,19uu,9999,,serial,Unknown,eng,text,print,v. ; 30 cm.,Cases|||statistics,,Executions and executioners|||Registers|||Death row|||Capital punishment|||Discrimination in criminal justice administration|||African American prisoners|||Civil rights,,,,,,,89081793,
215,8142835,Diplomat East Africa,,DEA|||Diplomat EA,,,Nairobi,Global Village Publishers (EA),,2010,9999,,serial,Bimonthly,eng,text,electronic|||electronic resource|||remote,,Electronic journals|||Periodicals|||periodical,,"Diplomatic and consular service, African|||Politics and government",,,,,,,,
216,462469,Directory of predominately Black colleges and universities in the United States of America,,Predominately Negro colleges and universities,,,"Washington, D.C",The Alliance,,19uu,19uu,,serial,Unknown,eng,text,print,v. ; 28 cm.,Directories|||directory,,African American universities and colleges|||Blacks|||Education (Higher)|||African Americans,,,,Directory of predominately Negro colleges and universities in the United States of America (OCoLC)5303821,Directory of historically Black colleges and universities in the United States 0736-6868 (DLC) 83642779,,sn 94042086,
217,1393809,Directory of traditionally Black colleges and universities in the United States (four year institutions only),,,,,"Dearborn, Mich.]|||New York, N.Y.]","Ford Motor Co.|||U.S. Plywood-Champion Papers, Inc.",,19uu,9999,,serial,Unknown,eng,text,print,v. ; 28 cm.,Directories|||directory,,African American universities and colleges|||Blacks|||Education (Higher)|||African Americans,,,,,,,sn 94042085,
218,6399580,Don't joke: the year in cartoons,,,,,"Auckland Park, South Africa",Jacana Media.,,2009,9999,,serial,Annual,eng,text,print,v. : ill. (some col.) 27 cm.,Caricatures and cartoons|||Periodicals,,"South African wit and humor, Pictorial|||Politics and government",1994-,,,,,,2010213342,
219,9248158,"Drum: official newsletter of Ebony Connection, Inc",,Drum,,"Ebony Connection, Inc (issuing body.)","Austin, Texas :","Ebony Connection, Incorporated,",1988-,1988,uuuu,,serial,Irregular|||Completely irregular,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,"African American lesbians|||African American gays|||Lesbian community|||Gay communityEbony Connection, Inc.",,,,,,,,
220,7554654,Drumvoices revue,,Drum voices revue|||Drumvoices review,,,"Edwardsville, IL","Southern Illinois University at Edwardsville, Dept. of English",³1992-,1992,9999,,serial,Two issues yearly|||Semiannual,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Electronic journals|||Periodicals|||periodical|||text,,African American arts,,,,,,1080-0522,,
221,4295852,"Eastern index: an official organ of the Christian Methodist Episcopal Church, The",,,,,"Greensville, S.C",The Church,,19uu,uuuu,,serial,Quarterly.|||Quarterly,eng,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical,,African American Methodists,,,,,,,,
222,1168500,Educational programs and resources,,,,,"Washington, D.C","National Museum of African Art, Dept. of Education and Research, Smithsonian Institution",,19uu,9999,,serial,Biennial,eng,text,print,v. : ill. ; 28 cm.,,,"Periodicals|||Art, African|||Study and teaching|||Art museums|||Educational aspectsNational Museum of African Art (U.S.). Dept. of Education and Research",,,,,,,sn 88040194,
223,9133407,Ellipsis: journal of the American Portuguese Studies Association,Ellipsis (Online),,,,"Princeton, NJ",American Portuguese Studies Association,,2005,2015,,serial,Annual,eng|||por,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Periodicals|||text",,Portuguese literature|||History and criticism|||Brazilian literature|||African literature (Portuguese)|||Civilization|||Study and teaching,,,,,Journal of Lusophone studies 2469-4800 (DLC) 2015203889 (OCoLC)929875340,2152-9604|||1935-0791,,
224,531816,English in Africa,,,,,"Grahamstown, South Africa","Institute for the Study of English in Africa, Rhodes University.",,1974,9999,,serial,Semiannual,eng,text,print,24 cm.,periodical|||review,,African literature (English)|||History and criticism|||Periodicals|||English language,,,,,,0376-8902,75643214,
225,4179861,English in Africa,English in Africa (Online),,,,"Grahamstown, South Africa","Institute for the Study of English in Africa, Rhodes University",1974-,1974,9999,,serial,Semiannual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||periodical|||review|||text",,African literature (English)|||History and criticism|||English language|||English as a Second Language|||African Literature|||Sabinet African ePublications (SA ePublications),,,,,,0376-8902,,
226,6369212,E-scrita: revista do Curso de Letras da UNIABEU,,Revista e-scrita,,,"Nilópolis, RJ, Brasil",UNIABEU,2010-,2010,9999,,serial,Three issues yearly|||Three times a year,por|||eng|||ita|||spa,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Periodicals|||periodical|||text",,Brazilian literature|||History and criticism|||Portuguese literature|||African literature (Portuguese)|||Portuguese language,,,,,,2177-6288,,
227,521775,Essence,,,,,New York,"Essence Communications, etc.]",,1970,9999,,serial,Monthly,eng,text,print,"v. ill. (part col.), ports. 29 cm.",Periodicals|||periodical,,African American women,,,,,,0014-0880,71024303,
228,4180060,Essence,,,,,New York],"[Essence Communications, etc.]",,1970,9999,,serial,"Monthly (except January and August), <2018->|||Monthly, 1970-|||Monthly",eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||Périodiques|||periodical|||text,,African American women|||African Americans|||Women|||Noires américaines,,,,,,0014-0880,,
229,3862785,Estimates of expenditure of the East African Community,,,,,Arusha,East African Community],,19uu,1976,,serial,Annual,eng,text,print,v. 24 cm.,statistics,,Appropriations and expendituresEast African Community,,,,Estimates of capital expenditure of the East African Community East African Community.|||Estimates of recurrent expenditure of the East African Community East African Community.,,,77642695,
230,659216,Estudos portugueses e africanos: EPA,,EPA,,,"Campinas, Brasil",Núcleo de Estudos de Culture e Expressão portuguesa (NECEPO) da Instituto de Estudos da Linguagem (IEL) da Universidade Estadual de Campinas-UNICAMP],1983-,1983,9999,,serial,Semiannual|||Semimonthly,por,text,print,v. ; 23 cm.,periodical,,Portuguese literature|||History and criticism|||Periodicals|||Brazilian literature|||African literature (Portuguese),,,,,,,sn 84012120,
231,3639188,Ethnic newswatch,Ethnic newswatch (Online),Ethnic news watch,,,"Ann Arbor, Mich.]",ProQuest Information and Learning Co.,,19uu,9999,,serial,Updated monthly|||Completely irregular,eng|||spa,text,print|||electronic resource|||remote,,Newspapers|||Periodicals,"Full text articles from newspapers and periodicals published by the ethnic and minority press in America, some dating back to 1985.|||Full text articles from newspapers and periodicals published by the ethnic and minority press in America.",Minorities|||Ethnic press|||American newspapers|||Foreign language press|||African American press,,,,,,,,
232,7707827,Etudes littéraires africaines,,ELA,,,Paris,APELA,1996-,1996,9999,,serial,Two times a year|||Semiannual,fre,text,electronic|||electronic resource|||remote|||unmediated|||volume,,"Criticism, interpretation, etc|||Periodicals|||periodical|||review|||text",,"African literature|||History and criticismAssociation pour l'étude des littératures africaines (Paris, France)",,,,"Bulletin de liaison (Association pour l'étude des littératures africaines (Paris, France)) 0769-4563 (DLC)sn 86023317 (OCoLC)14714229",,1288-7145,,
233,7501176,Etudes océan Indien,,,,,Paris,Publications Langues' O,1982-,1982,9999,,serial,Annual,fre|||ara|||eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||text,,Indian Ocean|||social sciences|||anthropology|||African languages|||history,,,,,,0246-0092,,
234,9192195,Expressions maghrébines,,Revue de la Coordination Internationale des Chercheurs sur les Littératures Maghrébines,,"Winthrop-King Institute for Contemporary French and Francophone Studies (issuing body.)|||Coordination internationale des chercheurs sur les littératures maghrébines (issuing body.)|||Tulane University, Department of French and Italian, (issuing body.)","Tallahassee, FL :|||New Orleans, LA :","Winthrop-King Institute for Contemporary French and Francophone Studies, Florida State University,|||Department of French and Italian, Tulane University",2002-,2002,9999,,serial,Semiannual,fre,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||periodical|||text",,North African literature (French)|||History and criticism,,,,,,2475-2401|||1540-0085,,
235,1381339,Federal agencies and Black colleges,,,,,Washington],"Federal Interagency Committee on Education; for sale by the Supt. of Docs., U.S. Govt. Print. Off.",,1969,9999,,serial,Annual,eng,text,print,v. 27 cm.,Periodicals,,African American universities and colleges|||Federal aid to higher education,,,,,,,,
236,534379,"Feet: the monthly arts and dance maganews, The",,,,,"New York, N.Y",Modern Organization for Dance Evolvement,0,1970,1972,,serial,Monthly,eng,text,print,3 v. : ill. ; 27-35 cm.,Periodicals|||periodical,,Dance|||Periodicals|||African American dance,,,,,,0046-3612,sc 86007027,
237,1426349,"Final call, The",,,,,"Chicago, Ill",The Final Call,1979-,1979,9999,,serial,Monthly,eng,text,print,v. : ill. ; 45 x 29 cm.,Periodicals|||periodical,,Black Muslims|||Periodicals|||African Americans|||BlacksElijah Muhammad 1897-1975,,,,,,,sn 90018103,
238,3585904,Financial aid for African Americans,,,,,"El Dorado Hills, Calif",Reference Service Press,c1997-,1999,9999,,serial,Biennial,eng,text,print,v. ; 29 cm.,Directories|||directory,,"African American college students|||Scholarships, fellowships, etc|||Student aid|||African Americans|||Internship programs",,,,Directory of financial aids for minorities 0738-4122 (DLC) 85645355 (OCoLC)9599894,,1099-906X,sn 97052048,
239,3946563,Financial aid for African Americans,,,,,"El Dorado Hills, Calif",Reference Service Press,c1997-,1999,9999,,serial,Biennial,eng,text,print,v. ; 29 cm.,Directories|||directory,,"African American college students|||Scholarships, fellowships, etc|||Student aid|||African Americans|||Internship programs",,,,Directory of financial aids for minorities 0738-4122 (DLC) 85645355 (OCoLC)9599894,,1099-906X,sn 97052048,
