id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
3823942,Call and post,"Call and post (Cleveland, Ohio : Cleveland ed.)",,,,"Cleveland, Ohio",P.W. Pub. Co.,1982-,1982,9999,Cleveland ed.,serial,Weekly,English,text,print|||electronic resource|||remote,v.,Newspapers|||newspaper,,African Americans|||African American newspapers,,"Cuyahoga County (Ohio)|||Cleveland (Ohio)|||Ohio|||United States, Ohio, Cuyahoga, Cleveland",,"Call and post (Cleveland, Ohio : City ed.) (DLC)sn 78004777",,,sn 85042478,,http://pitt.idm.oclc.org/login?url=http://www.softlineweb.com/softlineweb/ethnic.htm
7907065,Call and post,"Call and post (Cleveland, Ohio : City ed. : Online)",Call & post,,,"Cleveland, Ohio",P.W. Pub. Co.,1962-1982,1962,1982,City ed.,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Cuyahoga County|||Cleveland (Ohio)|||Ohio|||Cleveland|||Cuyahoga County (Ohio)|||United States, Ohio, Cuyahoga, Cleveland",,Cleveland call and post 2373-1729 (DLC) 2011263076 (OCoLC)702145322,"Call and post (Cleveland, Ohio : Cleveland ed. Online) 2373-1737 (DLC) 2014202274 (OCoLC)433675508",2373-1710|||0045-4036,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/40003
382714,Callaloo,,,,,"Baton Rouge, La",Callaloo,c1976-,1976,9999,,serial,Three times a year,English,text,print,v. : ill. ; 22 cm.,Periodicals|||periodical,,African American arts,,Southern States,,,,0161-2492,84647963,,http://pitt.idm.oclc.org/login?url=http://muse.jhu.edu/journals/callaloo/|||http://pitt.idm.oclc.org/login?url=http://www.ref.oclc.org:2000/journal=0161-2492;screen=info;ECOIP|||http://pitt.idm.oclc.org/login?url=http://www.jstor.org/journals/01612492.html
4177820,Callaloo,Callaloo (Online),,,,"Baltimore, MD",Johns Hopkins University Press,1976-,1976,9999,,serial,Quarterly,English|||Portuguese,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,Some special issues devoted to the literatures of other minorities.,African American arts|||American literature|||Minority authors,,Southern States,,,,1080-6512|||0161-2492,,,http://pitt.idm.oclc.org/login?url=http://www.jstor.org/journal/callaloo|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/2518/AONE?sid=kbart?&u=upitt_main|||http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&res_id=info:sid/gale:LitRC&ctx_enc=info:ofi:enc:UTF-8&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.issn=0161-2492&req_dat=info:sid/gale:ugnid:upitt_main|||http://pitt.idm.oclc.org/login?url=https://muse.jhu.edu/journal/27|||http://pitt.idm.oclc.org/login?url=http://gateway.proquest.com/openurl?ctx_ver=Z39.88-2003&xri:pqil:res_ver=0.2&res_id=xri:lion-us&rft_id=xri:lion:contents:abl_toc/CallalooajournalofAfricanAmeric/issues.htm
9247760,"Camden Lesbian Centre and Black Lesbian Group (London, England)",,,,,London :,"Camden Lesbian Centre and Black Lesbian Group,",1995-,1995,uuuu,,serial,Bimonthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,"Lesbians|||Lesbians, Black|||Gay rights|||People with disabilities|||Camden Lesbian Centre and Black Lesbian Group",,London|||England,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6PPQ&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
7594856,"Cape illustrated magazine, The",,South African illustrated magazine,,,Cape Town,Dennis Edwards,1890-1901,1890,1901,,serial,Monthly,English,text,electronic|||electronic resource|||remote,v. : ill. ; 24 cm.,Periodicals|||periodical,,South African literature (English),,South Africa,,,South African illustrated magazine,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ukpc/infomark.do?serQuery=Locale%28en%2C%2C%29%3AFQE%3D%28JX%2CNone%2C27%29%22Cape+Illustrated+Magazine%22%24&queryType=PH&type=pubIssues&prodId=NCUK&version=1.0&source=library&userGroupName=upitt_main
4738114,Cariso!: the newsletter of the Alton Augustus Adams Music Research Institute,,,,,"Chicago, IL","Center for Black Music Research, Columbia College",2003-,2003,9999,,serial,Quarterly,English,text,electronic|||electronic resource|||remote,,Music|||Periodicals|||periodical,,Popular music|||African influences|||Blacks,,West Indies|||Latin America,,,,1552-5805,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/21023|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/27837
1570094,CBMR digest,,Center for Black Music Research digest,,,Chicago,"Center for Black Music Research, Columbia College",[c1988-,1988,9999,,serial,Semiannual,English,text,print,v. : ill. ; 28 cm.,Periodicals,,African Americans|||Music|||History and criticism|||African American musicians,,United States,,Inside CBMR (DLC) 88647669 (OCoLC)17943805|||Black music research newsletter 0271-3799 (DLC) 90642601,,1043-1241,98640000 /ML|||sn 89007972,,
4850822,CBMR digest,,Center for Black Music Research digest,,,Chicago,"Center for Black Music Research, Columbia College",,1988,9999,,serial,Semiannual,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||periodical|||text",,African Americans|||Music|||History and criticism|||African American musicians|||Negers|||Muziek,,United States,,Inside CBMR|||Black music research newsletter (OCoLC)639533149,,2168-3301|||1043-1241,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/9017|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/2029919|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/2030092
1161494,Central African Republic,,,,,"Washington, D.C","U.S. Dept. of Commerce, International Trade Administration|||Available by subscription from the Supt. of Docs., GPO",,19uu,9999,,serial,Annual,English,text,print,v. ; 28 cm.,,,Economic conditions|||Periodicals|||Foreign economic relations,,United States|||Central African Republic x Periodicals|||Central African Republic,,,,,sn 88040058,,
7692981,Central African Republic forecast brief,,CountryWatch forecast brief,,,"Houston, Tex",CountryWatch,,20uu,uuuu,,serial,Annual,English,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,Economic forecasting|||Energy consumption|||Metal trade|||Forecasting|||Agriculture|||Economic conditions,,Central African Republic,,,,,,,http://pitt.idm.oclc.org/login?url=https://search.ebscohost.com/direct.asp?db=bth&jid=AY8A&scope=site
6517230,Challenge,"Challenge (Atlanta, Ga. : Online)",,,,"Atlanta, Ga","Morehouse Research Institute, Morehouse College.",,1990,9999,,serial,"Semiannual, <Oct. 1993->|||Annual, <1992->|||Semiannual",English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,African American men,,United States,,,,1077-193X,,,http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/4HHO/AONE?sid=kbart?&u=upitt_main
9247614,"Challenger, The",,BWMT newsletter,,,"Philadelphia, Pennsylvania :","[publisher not identified],",1987-,1987,uuuu,,serial,Unknown,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,Gay men|||African American men|||Social conditions|||Racism|||Homosexuality,,Pennsylvania|||Philadelphia,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=9CUY&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
7676229,"Chicago defender, The","Chicago defender (Chicago, Ill. : 1906)",,,,"Chicago, Ill",Defender Co.,,1906,1966,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Illinois-Chicago|||Newspapers|||newspaper|||text,,African Americans|||African American newspapers|||Newspapers,,"Cook County (Ill.)|||Cook County|||United States, Illinois, Cook County, Chicago|||Chicago|||Chicago (Ill.)|||Illinois",,,"Chicago daily defender (Chicago, Ill. : Weekly) (DLC)sn 84024113 (OCoLC)10523036",2572-1860,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/28729
4178176,Chicago weekend,,,,,"Chicago, Ill",Citizen Newspapers,,1974,9999,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African Americans|||African American newspapers,,"United States, Illinois, Cook County, Chicago|||Chicago|||Chicago (Ill.)|||Illinois",,,,,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/25879
8826319,Chimurenga,,Chimurenga chronic|||Chimurenga chronicle|||Chronic,,,Cape Town,Pan African Market|||Kalakuta Trust,2002-,2002,uuuu,,serial,"Annual, 2010-|||Irregular, 2002-2009|||Annual",French|||English,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,"Arts, South African|||African literature (English)|||South African literature (English)|||Political culture",,South Africa,,,,1683-6162,,,http://www.chimurenga.co.za/
549265,"Christian recorder, The",,,,,Philadelphia,African Methodist Episcopal Church,1854-,1854,9999,,serial,Weekly,English,text,microfilm,"v. : ill., ports. ; 34 cm.",periodical,,Periodicals|||African Methodist Episcopal Church,,,,,,,,,
5829417,"Christian recorder, The","Christian recorder (Philadelphia, Pa. : 1861)",Daily Christian recorder,,,Philadelphia [Pa.],Rev. Elisha Weaver,,1861,1960,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,"African Americans|||African American newspapers|||Methodists|||African Methodist Episcopal Church (Philadelphia, Pa.)",,"Pennsylvania|||United States, Pennsylvania, Philadelphia, Philadelphia",,Christian recorder of the African Methodist Episcopal Church (DLC)sn 84021926 (OCoLC)2068818,Southwestern Christian recorder|||A.M.E. Christian recorder (OCoLC)13914350,,,,http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itweb/upitt_main?db=NCCO|||http://pitt.idm.oclc.org/login?url=http://www.accessible.com/accessible/preLog?Browse=THECHRISTIANRECORDER
8935630,Clean air journal,,"Tydskrif vir skoon lug May 1991-November 1993, May 1995-May 2000, <May 2001-Nov 2003>, <May 2007-December 2007>, <December 2010>, <December 2011-December 2012>|||NACA",,National Association for Clean Air (South Africa) (issuing body),"Johannesburg :|||Halfway House, South Africa :","National Association for Clean Air,|||National Association for Clean Air, Republic of South Africa",[1971?]-,1971,9999,,serial,Twice yearly|||Semiannual,Afrikaans|||English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Air quality|||Air quality management|||Air|||Pollution|||Analysis|||Air Pollution|||Sabinet African ePublications (SA ePublications),,Africa|||South Africa,,,,2410-972X,,,http://www.cleanairjournal.org.za/|||http://www.cleanairjournal.org.za
9247899,Cleveland/BWMT newsletter,,BWMT Cleveland newsletter,,,"Cleveland, Ohio :","[publisher not identified],",1987-,1987,uuuu,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,Gay men|||African American gay men|||Gays,,Ohio|||Cleveland,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=9EPD&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
1599821,Co-financing statistics,,Cofinancing statistics|||Statistiques de cofinancement,,,"Abidjan, Côte d'Ivoire",The Bank,,19uu,9999,,serial,Annual,French|||English,text,print,v. ; 30 cm.,statistics,,Statistics|||Periodicals|||Economic development projects|||Finance|||African Development Bank|||African Development Fund,,Africa,,,,,95641905,,
1423427,Colored American magazine,,,,,New York,Negro Universities Press,1969,1900,1909,,serial,Unknown,English,text,microfiche|||microform,17 v. in 10. : ill.,Periodicals|||periodical,,African Americans,,,,,,,,,
9248120,Colours magazine,,,,,"Brooklyn, New York :","Chocolate Dreams Management,",1996-,1996,uuuu,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,African American lesbians|||Lesbians,,New York|||New York (State),,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6PPY&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
1367094,Compendium of statistics,"Compendium of statistics (Abidjan, Côte d'Ivoire)",Compendium de statistiques,,,"Abidjan, Côte d'Ivoire",The Bank,,19uu,9999,,serial,Annual,French|||English,text,print,v. ; 30 cm.,statistics,,Statistics|||Periodicals|||Development banks|||Banks and banking|||African Development Bank Group,,Africa,,,,,sn 94042059,,
531306,"Competitor, The",,,,,"New York, N.Y",Negro Universities Press,1969,1920,1921,,serial,Unknown,English,text,,3 v. : ill. ; 28 cm.,Periodicals|||periodical,,African Americans,,,,,,,sc 83009266,,
540204,"Concordia eagle, The",,,,,"Vidalia, La",,,1873,1890,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Louisiana, Vidalia",,,,,,,
6904981,"Concordia eagle, The","Concordia eagle (Vidalia, La.)",,,,"Vidalia, La",David Young,,1873,1890,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Vidalia (La.)|||Louisiana|||Vidalia|||Concordia Parish (La.)|||Concordia Parish|||United States, Louisiana, Concordia, Vidalia",,,,2163-7040,,,http://chroniclingamerica.loc.gov/lccn/sn83016716/issues/
533769,Connection,,,,"Wilson, August (author, editor)|||Afro-American Institute (issuing body, publisher)","[Pittsburgh, Pa.?] :",Afro-American Institute|||Afro-American Institute,,1968,uuuu,,serial,Unknown,English,text,print|||unmediated|||volume,volumes : illustrations ; 26 cm,American poetry-African American authors|||Periodicals|||periodical|||text,,African Americans|||Civil rights|||Race relations,,United States,,,,,,,
540203,"Conservator, The",,,,,"Chicago, Ill",,,1878,1uuu,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Illinois, Chicago",,,,,,,
4178774,Contempora,"Contempora (Nashville, Tenn.)",Contempora magazine,,,"Nashville, TN]",[Perry & Perry Associates],,1990,9999,,serial,Quarterly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,African Americans|||African American press,,Nashville|||Nashville (Tenn.)|||Nashville Region|||Tennessee,,,,1067-5272,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/25838
9026154,Continents manuscrits,,,,,Paris :,"Institut des textes & manuscrits modernes (ITEM),",2014-,2014,9999,,serial,Biannual|||Semiannual,French,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,African literature|||Caribbean literature|||African diaspora in literature|||Caribbean diaspora in literature,,,,,,2275-1742,,,http://coma.revues.org|||https://journals.openedition.org/coma
